,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-06-06,3,-2,3,,-12,21,,-6,,,41,,0,-25,,22,-15,21,-2,5,11,-12,-1,6,4,-6,25,-12,24,-15,,,-26,,5,-3,,0,26,6,,-4,-1,-6,,,,18,-11,,27,,5,,17,,,,-3,-14,-5,22,,,6,20,-1,4,4,,-8,,-41,-3,-3,,,5,11,,-9,0,-18,,,0,-9,18,,,18,,12,,,,5,,2,12,,9,,,2,14,,9,-1,37,,,9,-3,22,,,6,,-21,9,6,,,,-14,-4,,21,12,,-1,8,-4,,,12,9,11,-3,16,2,-17,14,16,11,,,0,14,,,25,,,-3,,,,,,,,12,,8,6,-13,,,,,15,,-10,,13,-46,,,,-6,,,,,,2,,13,0,10,7,-5,,5,14,13,-12,,-3,6,5,10,27,-5,,,1,38,-5,7,,,-4,11,2,5,,-1,,,22,10,7,6,4,-28,4,13,4,,5,-1,,6,,,,0,,-6,-4,,,2,-3,,9,-2,23,-1,11,14,18,3,2,2,-10,1,-14,-7,4,-6,-38,4,16,7,6,12,,6,-1,25,,-12,-2,-2,6,-1,22,22,6,,,,,,,,,3,,,,,,,,,6,05/08/2021 06:15:41 +1000
2020-06-07,-4,-10,-7,,-5,-1,,-18,,,49,,-3,-28,,5,-17,6,5,-14,-1,-20,-4,-5,-8,-13,18,-16,6,-19,,,-35,,-3,-9,,-5,,,,-8,-13,-19,,,,4,,,0,,-13,,8,,,,-7,-26,-11,13,,,-4,18,1,-11,-14,,-14,,-46,-15,-11,,,-2,3,,-16,-5,-34,,,-4,,11,,,12,,5,,,,1,,-5,2,,4,,,-3,15,,2,-4,31,,,,-2,24,,,3,,-26,7,1,,,,,0,,15,7,,-2,4,-12,,,15,4,6,-5,9,-5,-23,13,19,4,,,-2,8,-32,,19,,,,,,,,,,,-3,,5,,-19,,,,,2,,-19,,1,-39,,,,-16,,,,,,-7,,2,-4,12,8,-8,,-14,3,,-20,,-10,-2,-15,-2,14,-20,,,-7,30,-11,-4,,,-5,-2,-5,1,,-11,,,14,3,-13,-2,-6,-34,-9,8,-14,,-7,-12,,-9,,,,,,-18,6,,,-9,13,,,-20,4,-6,-2,1,15,-1,,8,-7,-5,-11,-18,-6,-8,-51,3,,11,-3,,,13,-2,11,,-17,0,,-1,,16,20,5,,,,,,,,,,,,,,,,,,7,05/08/2021 06:15:41 +1000
2020-06-08,-3,3,-2,,-22,9,,0,,,31,,8,-30,,30,-8,25,-11,-8,30,-1,-4,7,4,2,-10,-1,-5,-27,,,-35,,17,-9,16,8,20,-8,,-13,-4,-2,,,,12,-11,,0,,2,,-15,,,,-11,-21,11,3,,,8,4,-21,6,3,,-9,,-13,-1,-11,,,12,27,,-23,-10,-9,,,-1,10,13,,,6,,6,,,,-1,,-4,3,,8,,,-4,12,,4,2,24,,,9,-7,20,,,3,,-23,11,1,,,,-16,-3,,15,4,,9,-26,-59,,,-37,-39,-33,-26,-30,-40,-32,-33,-26,-23,,,-33,-37,,,-19,,,,,,,,,,,-45,,-8,-36,-18,,,,,13,,-28,,-6,-36,,,,-16,,,,,,0,,6,-2,-8,3,0,,-4,11,-13,3,,6,9,0,18,41,-11,,,3,3,-5,6,,,-12,20,-2,-8,,2,,,25,-8,5,3,4,-43,16,3,-6,,-3,-6,,6,,,,,,-2,2,,,4,-11,,,-16,-7,0,15,3,31,0,-1,13,-11,3,-15,-24,3,-6,-8,4,16,4,2,,,14,5,17,,-27,-7,,3,-2,19,6,5,,,,,,,,,-2,,,,,,,,,-1,05/08/2021 06:15:41 +1000
2020-06-09,0,-4,0,,-6,15,,-3,,,18,,5,-23,,16,-5,18,1,4,20,0,-4,9,-1,-8,-6,-3,25,-19,,,-32,,4,-1,11,11,-2,-3,,-11,3,8,,,,13,4,,23,,8,,-5,,,,-3,-13,5,9,,,12,12,-12,4,10,,-7,,10,0,3,,,7,16,,-7,5,-12,0,,2,8,12,,,14,,16,,,,-1,,-3,7,,8,-2,,-7,10,,0,-4,29,,,1,-9,4,,,6,,-28,1,2,,,18,-22,-7,,10,0,,4,9,-21,,,11,10,26,7,21,15,-20,20,13,21,,-17,10,30,,,20,,,-18,,,,-14,,,,16,,10,20,-10,,,,,13,,-7,,7,-26,,3,,-2,,,,,,-1,,10,1,-11,4,-1,,-1,8,-2,-14,,-5,2,4,9,22,-8,,,3,9,-5,6,,,-7,10,4,-3,,6,-15,,25,7,-9,7,2,-39,1,10,-6,-13,2,-6,,10,,,,1,,-2,-5,,,3,-15,,-2,-14,-7,-5,13,11,21,-1,-5,3,-10,-6,-15,-22,-1,-8,-6,2,10,2,9,12,,-10,0,8,,-22,-10,,-1,,12,21,5,,,,,,,,,0,,,,,,,,,4,05/08/2021 06:15:41 +1000
2020-06-10,-4,-3,-7,,-15,6,2,-11,,,13,,7,-25,,14,-16,15,-7,-7,12,-4,-4,1,-7,-6,-12,-8,9,-23,,,-42,,-3,-11,4,-1,0,-3,,-16,-6,-1,,,,8,-2,,19,,7,,-9,,,,-11,-19,-1,2,,,2,9,-22,0,-1,,-18,,-3,2,-9,,,4,5,,-11,3,-20,5,,-6,6,3,,,13,,14,,,,-2,,-3,5,,10,-4,,-9,12,,1,-4,25,,,8,-8,15,,,1,,-28,8,0,,,13,-20,-9,,9,6,,0,3,-25,,,10,4,7,3,12,3,-25,10,12,11,,,4,13,,,12,,,,,,,-1,,,,15,,0,13,-13,,-10,-25,,12,,-9,,-1,-28,,,,-4,,,-10,,,-4,,9,3,-20,5,4,,4,11,-4,-12,,-6,3,-6,9,18,-1,,,2,3,-6,8,,,-12,9,-2,-6,,6,-20,,22,-1,-7,9,6,-47,0,8,-4,-18,-2,0,,5,,,,16,,-14,-10,,,4,,,-12,-18,-10,-1,12,0,18,0,-9,8,-9,-4,-17,-19,-2,-7,0,2,14,6,0,6,,1,1,14,,-20,-6,,2,,14,20,10,,,,,,,,,-10,,,,,,,,,1,05/08/2021 06:15:41 +1000
2020-06-11,-1,1,-2,,1,14,14,2,,,6,,7,-26,,19,-12,13,4,-3,12,-4,-3,15,-3,-4,-5,3,12,-29,,,-30,,7,10,9,0,5,7,,-9,-7,11,,,,18,18,,9,,3,,-4,,,,0,-15,1,4,,,9,1,-12,11,9,,-6,,5,0,10,,,3,8,,-4,12,-12,3,,-5,21,3,,,10,,11,,,,0,,-1,1,,6,1,,-8,16,,10,9,13,,,11,-4,26,,,5,,-19,9,-14,,,,-18,-1,,-2,7,,-5,3,-31,,,6,17,8,-5,24,2,-16,10,29,17,,-18,5,12,,-2,0,,,,,,,10,,,,2,,-2,4,-9,,-7,-13,,5,,-7,,3,-22,,,,-5,,,,,,-3,,10,0,-26,2,-2,,0,14,-7,4,,0,2,-4,8,10,-6,,,-7,5,7,5,,,0,1,-2,-7,,12,-11,,16,10,-7,-2,4,-40,5,-5,0,-16,-8,-8,,11,,,,,,-7,-14,,,5,-28,,-8,-10,-4,-1,2,-3,5,2,0,14,-10,13,-16,-21,3,2,-7,1,7,9,8,9,,11,10,3,,-30,10,,2,,21,12,13,,,,,,,,,5,,,,,,,,,-3,05/08/2021 06:15:41 +1000
2020-06-12,3,1,-1,,-9,14,19,-5,,,17,,5,-25,,22,-12,8,6,-3,14,-5,-5,16,-3,-8,8,-7,14,-28,,,-33,,2,17,9,0,4,-5,,3,4,7,,,,26,14,,9,,6,,0,,,,-2,-14,1,12,,,16,-1,-16,9,8,,-3,,-3,3,5,,,7,21,,-2,3,-10,40,,1,15,5,,,18,,19,,,,2,,1,7,,5,2,,-7,18,,12,12,14,,-30,15,-1,29,,,7,,-14,12,-9,,,24,-11,-5,,6,12,,9,6,-26,,,11,5,16,6,25,8,-12,12,33,27,,-14,3,20,-8,-13,9,,,,,,,13,,,,5,,7,1,-9,,,-2,,12,,-6,,10,-22,,-3,,-5,,,-12,,,2,,10,10,-29,9,-2,,15,26,0,5,,2,8,0,15,18,-2,,,0,7,10,12,,,3,10,-2,-5,,24,7,,29,22,0,3,7,-32,11,4,11,-18,-1,1,,14,,,,27,,-1,-16,,,10,-31,,-3,-19,0,9,9,1,9,7,-9,14,-6,16,-11,-19,11,11,-33,13,11,17,17,14,,16,13,16,,-21,14,,7,,21,16,14,,,,,,,,,7,,,,,,,,,6,05/08/2021 06:15:41 +1000
2020-06-13,3,6,3,,-11,22,,2,,,17,,10,-30,,36,-9,15,2,5,13,-4,-2,21,8,2,10,1,15,-25,,,-19,,8,14,11,-7,8,13,,4,10,3,,,,22,10,,16,,5,,0,,,,3,-6,-5,14,,,13,4,-20,20,14,,-2,,-34,1,6,,,5,20,,0,12,-5,,,2,-7,5,,,13,,13,,,,5,,0,7,,4,,,-3,23,,13,13,15,,,17,1,28,,,6,,-15,8,-2,,,,-7,-2,,8,12,,-2,6,-18,,,11,7,10,-4,34,10,-18,14,40,10,,,2,23,,-2,14,,,-3,,,,,,,,6,,-1,-5,-12,,,,,9,,-5,,15,-38,,,,-6,,,,,,2,,10,11,-28,6,2,,11,26,-3,6,,2,7,0,14,15,4,,,1,14,10,8,,,7,11,-1,-1,,21,,,27,16,-3,5,8,-25,9,6,31,,3,3,,8,,,,,,-3,-20,,,11,-29,,-5,-13,-5,11,9,3,9,8,5,11,-4,15,-12,-13,7,9,-39,9,19,13,8,12,,14,12,24,,-7,12,-5,11,,25,24,16,,,,,,,,,8,,,,,,,,,9,05/08/2021 06:15:41 +1000
2020-06-14,-1,5,0,,,13,,4,,,24,,12,-33,,29,-6,8,3,-4,11,-5,4,16,4,-2,0,-5,6,-23,,,-21,,10,14,,-4,,,,0,2,0,,,,11,,,-4,,1,,-13,,,,-2,-10,-4,10,,,12,-2,-17,14,3,,-3,,-33,-4,1,,,4,21,,-11,12,-19,,,2,,5,,,17,,13,,,,-1,,-7,-1,,4,,,-13,19,,15,2,14,,,,0,35,,,3,,-25,2,-10,,,,,-2,,0,8,,,1,-25,,,,-1,6,-9,23,-4,,10,37,4,,,6,15,,,6,,,,,,,,,,,-3,,7,-10,-14,,,,,6,,,,11,-29,,,,-8,,,,,,-3,,5,8,-40,15,2,,0,22,-6,1,,1,6,-13,9,10,-8,,,-5,6,5,5,,,3,5,-5,-2,,13,,,23,22,-13,0,5,-28,9,10,5,,-4,-3,,0,,,,,,-10,-14,,,3,-27,,,-22,-11,11,4,-1,9,3,,13,-8,9,-7,-27,-5,5,-48,11,,13,0,,,17,8,12,,-7,12,,6,,22,21,16,,,,,,,,,,,,,,,,,,10,05/08/2021 06:15:41 +1000
2020-06-15,-2,-2,-2,,-12,14,,-3,,,13,,-2,-22,,25,-9,10,5,-2,12,-11,-2,13,-4,-10,0,-2,8,-27,,,-32,,8,23,6,-2,3,-1,,-11,-4,3,,,,17,10,,14,,5,,-4,,,,-3,-18,2,3,,,8,-1,-22,11,9,,-10,,9,-3,5,,,4,21,,-4,6,-11,,,1,9,4,,,12,,19,,,,-1,,-3,3,,5,,,-8,19,,9,7,7,,,11,-5,31,,,3,,-13,6,-9,,,,-12,0,,5,7,,3,7,-29,,,-1,6,6,-1,20,-2,-18,9,32,15,,-19,1,11,,,6,,,,,,,20,,,,-4,,-4,3,-11,,,,,5,,-7,,7,-16,,,,-6,,,,,,-5,,7,-1,-29,-2,-4,,2,17,-2,0,,-3,2,-11,15,12,-8,,,-8,-1,0,7,,,-2,11,-7,-11,,20,,,20,7,-8,-1,1,-37,7,1,7,,-5,-9,,5,,,,,,-2,-16,,,7,-40,,,-16,-8,3,2,-2,-1,3,-2,24,-7,14,-13,-25,8,1,-10,12,19,11,8,,,25,16,18,,-24,6,,3,,24,8,10,,,,,,,,,4,,,,,,,,,-5,05/08/2021 06:15:41 +1000
2020-06-16,-1,-3,-2,,-12,13,12,-1,,,6,,5,-24,,13,-10,6,4,0,16,4,-5,13,-4,-15,-3,-1,8,-28,,,-31,,4,10,1,-1,-12,-6,,-8,4,5,,,,17,20,,5,,4,,-6,,,,3,-12,4,5,,,8,1,-23,20,7,,-8,,5,-3,3,,,4,21,,-6,8,-10,5,,-1,-1,3,,,7,,12,,,,1,,-1,4,,6,-1,,-9,16,,8,13,7,,-27,5,-3,14,,,8,,-25,2,-7,,,19,-15,-2,,3,3,,11,1,-26,,,-6,-2,11,-1,17,0,-21,12,18,16,,-22,1,15,,0,3,,,-22,,,,-4,,,,0,,2,-2,-14,,,,,2,,-10,,-2,-24,,,,-4,,,,,,-5,,2,-2,-30,0,-5,,-4,11,-6,-6,,-4,-2,-8,10,8,-9,,,-8,-1,4,7,,,-2,5,-6,-13,,18,-23,,22,9,-9,1,-3,-40,3,-1,-2,-16,-4,-11,,3,,,,17,,-6,-14,,,4,,,-9,-13,-13,2,6,-5,-3,4,-7,16,-10,9,-15,-25,3,0,-4,11,18,9,12,4,,2,8,13,,-18,4,,4,,19,26,11,,,,,,,,,4,,,,,,,,,5,05/08/2021 06:15:41 +1000
2020-06-17,-2,0,-4,,-13,12,6,-6,,,2,,10,-18,,19,-12,6,0,-4,9,3,-2,9,-7,-13,-3,-2,8,-33,,,-34,,4,12,-2,-6,12,1,,-18,-2,6,,,,18,11,,13,,2,,-3,,,,-5,-13,1,2,,,4,0,-26,11,8,,-11,,4,5,-2,,,7,16,,-1,7,-12,25,,-8,8,1,,,13,,18,,,,0,,-1,0,,7,-1,,-11,18,,8,7,8,,,9,-4,28,,,2,,-16,7,-12,,,19,-17,-4,,-1,8,,3,2,-28,,,4,5,3,2,18,1,-24,8,27,13,,-10,5,10,,3,-1,,,,,,,9,,,,6,,-1,-2,-9,,-7,-16,,7,,-6,,8,-18,,-2,,-3,,,-12,,,-4,,5,6,-28,1,1,,6,18,2,0,,-2,2,-11,14,8,3,,,-6,-2,7,8,,,-2,7,-3,-11,,20,-14,,22,7,-8,4,5,-45,8,2,9,-13,1,-2,,8,,,,25,,-14,-17,,,11,-17,,-11,-17,-9,5,7,-10,3,1,-6,17,-10,8,-20,-24,-1,-1,-10,6,14,9,1,3,,4,8,15,,-22,4,,0,,18,14,11,,,,,,,,,-4,,,,,,,,,-3,05/08/2021 06:15:41 +1000
2020-06-18,-1,0,-2,,-8,14,13,1,,,10,,16,-21,,20,-11,17,2,-7,12,2,-6,10,2,-8,-5,4,9,-30,,,-29,,8,4,2,0,13,0,,-7,1,7,,,,23,13,,9,,5,,-1,,,,2,-15,1,4,,,9,1,-18,13,14,,-5,,5,4,3,,,10,10,,-4,10,-7,6,,-5,12,5,,,7,,9,,,,-1,,-4,3,,5,0,,-9,17,,7,10,17,,-29,4,-4,29,,,7,,-20,10,-16,,,,-16,-3,,-3,8,,3,3,-28,,,6,16,9,5,26,2,-14,10,28,15,,-29,11,9,,-5,1,,,1,,,,16,,,,7,,-5,-1,-11,,-11,-16,,7,,-10,,-4,-23,,,,-7,,,,,,-4,,8,-1,-26,0,0,,2,11,-10,3,,-1,4,-6,11,7,-3,,,-7,0,10,9,,,-1,2,-5,-12,,16,-9,,18,5,-7,-9,4,-37,-1,-3,1,-20,-5,-8,,6,,,,,,-9,-14,,,6,-26,,-5,-9,-9,2,4,-7,3,2,-5,10,-8,17,-12,-26,5,2,-10,-1,6,10,7,7,,8,8,2,,-23,3,,10,,22,11,14,,,,,,,,,,,,,,,,,,2,05/08/2021 06:15:41 +1000
2020-06-19,5,-1,2,,-5,18,,0,,,19,,16,-22,,27,-9,13,11,4,18,3,0,14,2,-10,5,2,15,-26,,,-26,,4,15,12,5,6,-6,,0,5,13,,,,27,20,,13,,7,,-1,,,,1,-6,7,11,,,13,2,-20,16,16,,-6,,3,6,8,,,14,23,,-2,5,-3,47,,1,17,9,,,19,,20,,,,3,,1,8,,6,5,,-5,19,,15,15,13,,,16,1,28,,,8,,-14,12,-7,,,29,-9,1,,5,13,,-3,5,-26,,,11,3,14,3,27,8,-16,10,31,25,,-20,10,19,-6,-7,6,,,2,,,,7,,,,5,,8,-1,-7,,,-3,,17,,-5,,10,-23,,8,,-3,,,-11,,,2,,8,9,-30,12,1,,16,25,3,5,,1,13,1,15,19,4,-19,,1,3,15,15,,,5,10,-1,-4,,27,-6,,30,17,-3,-2,10,-32,9,5,6,-16,3,1,,14,,,,28,,-3,-14,,,12,-30,,-1,-17,0,10,12,1,9,7,-8,12,-6,15,-6,-24,12,6,-34,11,7,16,13,10,,16,14,13,,-13,12,,9,,22,21,14,,,,,,,,,8,,,,,,,,,9,05/08/2021 06:15:41 +1000
2020-06-20,3,1,3,,4,23,,4,,,20,,7,-31,,29,-10,11,-2,2,11,-6,-1,13,4,-7,11,0,15,-27,,,-20,,7,16,17,3,5,10,,0,6,3,,,,31,5,,19,,6,,0,,,,1,-4,-5,15,,,11,2,-21,23,10,,-7,,-25,2,4,,,5,17,,0,11,-5,,,0,-5,8,,,14,,18,,,,5,,-1,10,,4,,,-2,20,,17,14,19,,-22,13,2,28,,,7,,-11,9,-6,,,,-8,-2,,7,14,,1,7,-12,,,13,12,14,3,33,7,-15,12,37,14,,,8,22,,,12,,,-3,,,,,,,,5,,1,-8,-15,,,,,2,,-7,,14,-43,,,,-8,,,,,,3,,9,11,-24,20,-1,,15,23,-3,5,,3,10,4,15,12,3,,,-1,5,14,11,,,9,12,-1,-1,,20,,,29,16,5,6,9,-24,9,9,12,,7,0,,11,,,,,,0,-16,,,10,-24,,2,-10,-4,13,11,3,8,7,2,10,-8,18,-10,-15,4,7,-38,5,22,9,6,10,,17,16,22,,-7,5,5,10,0,25,26,12,,,,,,,,,13,,,,,,,,,6,05/08/2021 06:15:41 +1000
2020-06-21,-2,-1,-1,,,11,,-2,,,16,,10,-27,,23,-8,8,4,-4,9,-2,0,5,1,-5,-1,-6,11,-23,,,-22,,11,14,,-6,11,,,-2,0,-2,,,,18,,,-4,,2,,-15,,,,-5,-13,-9,8,,,12,2,-22,9,-3,,0,,-35,-4,-1,,,5,17,,-8,9,-15,,,0,,7,,,16,,11,,,,1,,-6,3,,3,,,-8,22,,8,4,18,,,,2,34,,,6,,-17,6,-8,,,,,1,,2,10,,,2,-14,,,8,-4,9,-5,20,-4,-19,11,34,7,,,9,12,,,10,,,,,,,,,,,-2,,4,-11,-15,,,,,6,,-8,,10,-32,,,,-8,,,,,,-6,,4,2,-39,7,1,,-5,15,,-3,,0,5,-16,11,5,-10,,,-8,-3,6,0,,,1,2,-6,-4,,8,,,23,15,-17,-4,0,-32,4,13,5,,-5,-5,,-3,,,,,,-16,-15,,,-2,-28,,,-21,-7,10,4,-1,2,2,,9,-8,8,3,-28,-8,4,-45,7,,7,3,,,21,9,11,,-11,9,,6,,21,19,15,,,,,,,,,,,,,,,,,,8,05/08/2021 06:15:41 +1000
2020-06-22,-3,-2,-3,,-5,13,,-3,,,10,,3,-21,,19,-10,11,3,-2,13,-8,-5,5,-4,-13,-3,-1,10,-30,,,-31,,3,14,3,-6,4,9,,-9,-9,-1,,,,16,1,,12,,7,,0,,,,-6,-17,0,2,,,7,4,-25,12,6,,-9,,8,-4,5,,,7,18,,-2,4,-9,,,-2,5,6,,,13,,17,,,,-1,,-4,3,,7,,,-8,16,,8,10,5,,,13,-5,27,,,3,,-16,8,-12,,,,-13,0,,2,7,,4,5,-34,,,-6,-3,8,-4,16,-6,-24,4,25,10,,-12,3,6,,,1,,,,,,,15,,,,-7,,-2,-1,-16,,,,,-5,,-11,,-2,-31,,-16,,-2,,,,,,-7,,4,0,-31,1,-7,,-3,9,-1,-3,,-8,2,-7,7,9,-10,,,-12,-4,1,4,,,-6,5,-5,-11,,15,,,15,7,-8,-6,-3,-41,5,6,5,,-7,-9,,0,,,,,,-8,-21,,,2,-32,,,-13,-8,1,2,0,-5,2,-3,23,-6,11,-6,-31,5,1,-8,9,16,9,6,,,20,16,15,,-28,2,,0,,23,8,7,,,,,,,,,1,,,,,,,,,-3,05/08/2021 06:15:41 +1000
2020-06-23,-1,-6,-2,,-9,16,17,-3,,,6,,11,-16,,12,-8,10,5,2,14,-1,-5,7,-5,-13,-5,-1,12,-30,,,-31,,2,10,-3,-1,-7,-2,,-9,5,2,,,,15,6,,0,,2,,-5,,,,-2,-14,2,0,,,7,4,-23,12,5,,-4,,8,0,1,,,8,18,,-6,5,-9,14,,-3,4,6,,,8,,14,,,,1,,-3,4,,3,4,,-8,17,,8,10,6,,,3,-1,12,,,8,,-23,1,-9,,,22,-19,-4,,0,6,,6,1,-29,,,-3,-5,11,-4,17,4,-25,11,17,10,,-22,6,16,,2,0,,,-18,,,,-4,,,,1,,3,-8,-13,,,,,3,,-12,,4,-26,,-5,,-5,,,,,,-4,,3,4,-21,7,-4,,-1,6,-6,-3,,-4,-1,-3,9,11,-5,,,-8,-10,8,9,,,0,5,-1,-11,,15,-15,,21,8,-7,0,-2,-38,6,1,1,-19,-1,-10,,5,,,,20,,-5,-12,,,5,-18,,-9,-16,-10,5,6,-6,0,5,-8,12,-8,7,-12,-27,8,1,-6,8,19,9,11,2,,3,18,11,,-18,1,,6,,20,26,14,,,,,,,,,7,,,,,,,,,5,05/08/2021 06:15:41 +1000
2020-06-24,1,2,0,,-2,18,3,2,,,8,,9,-17,,21,-7,17,7,-1,14,5,1,10,-1,-6,-2,3,15,-26,,,-31,,9,11,1,7,7,7,,-7,2,7,,,,21,9,,13,,9,,-1,,,,1,-11,3,5,,,8,5,-21,16,13,,-5,,9,9,1,,,8,15,,3,10,-5,36,,0,16,4,,,13,,18,,,,1,,-1,5,,7,0,,-7,18,,13,7,10,,,9,-2,27,,,4,,-13,10,-11,,,20,-12,-3,,0,8,,9,3,-27,,,9,4,9,0,16,4,-21,8,26,16,,-15,10,13,,8,7,,,,,,,13,,,,7,,3,-5,-9,,-6,-17,,6,,-10,,2,-20,,0,,1,,,-11,,,1,,11,17,-23,12,8,,11,13,1,7,,5,7,-2,14,16,2,,,-7,5,17,20,,,4,15,1,-9,,29,-13,,34,12,-2,9,9,-43,15,7,15,-15,4,3,,10,,,,37,,-13,-10,,,8,,,-3,-11,1,15,17,-5,9,5,-3,20,-4,9,-11,-26,4,1,-4,10,13,12,6,7,,16,17,18,,-13,6,,7,,21,16,19,,,,,,,,,-1,,,,,,,,,4,05/08/2021 06:15:41 +1000
2020-06-25,1,2,1,,-1,20,8,4,,,11,,14,-13,,21,-7,16,7,0,14,1,-2,11,4,-5,0,4,13,-29,,,-28,,9,7,7,3,12,7,,-6,2,11,,,,20,15,,17,,9,,0,,,,6,-16,2,2,,,10,2,-12,15,10,,2,,7,5,13,,,6,14,,1,14,-5,12,,0,22,12,,,11,,12,,,,2,,-1,7,,6,4,,-6,18,,15,8,20,,,7,-2,33,,,8,,-15,10,-13,,,,-18,1,,1,10,,3,3,-24,,,8,16,10,-3,23,2,-13,10,27,18,,-23,10,12,,-2,2,,,,,,,10,,,,1,,-4,5,-10,,-5,-9,,8,,-8,,-2,-20,,,,-5,,,,,,-2,,10,4,-19,2,1,,3,8,-2,6,,-1,4,1,6,12,-4,,,-11,8,10,9,,,5,2,-3,-6,,22,-7,,25,12,-5,-2,5,-40,5,4,11,-22,-5,-5,,7,,,,,,-9,-12,,,1,-28,,-2,-7,1,7,7,1,5,3,-2,10,-7,16,-7,-23,6,3,-7,0,6,11,10,2,,10,11,6,,-17,4,,6,,20,20,16,,,,,,,,,,,,,,,,,,6,05/08/2021 06:15:41 +1000
2020-06-26,5,1,5,,-2,24,26,2,,,26,,16,-19,,32,-8,13,17,3,20,8,2,21,4,-8,9,3,22,-25,,,-25,,10,18,23,9,20,2,,1,12,13,,,,37,14,,12,,13,,3,,,,3,-7,5,12,,,19,4,-16,18,18,,4,,5,11,11,,,15,28,,1,5,1,53,,4,25,13,,,20,,23,,,,3,,0,8,,4,11,,-6,18,,17,10,16,,-30,13,-2,30,,,8,,-12,14,-8,,,29,-14,2,,6,15,,13,7,-19,,,14,4,17,7,26,7,-15,12,32,29,,-16,10,19,-3,-10,10,,,2,,,,13,,,,12,,13,-1,-8,,,-6,,15,,-7,,12,-22,,4,,-3,,,-12,,,2,,11,10,-30,11,3,,15,13,2,0,,-3,9,2,12,17,0,,,-7,11,13,16,,,6,7,0,-3,,29,1,,30,16,-2,1,11,-32,13,1,13,-16,6,1,,10,,,,40,,-2,-15,,,8,-29,,-8,-15,1,12,12,1,10,7,-9,9,-7,13,-6,-23,11,4,-35,13,9,17,16,14,,20,15,19,,-12,11,,8,,25,17,14,,,,,,,,,9,,,,,,,,,10,05/08/2021 06:15:41 +1000
