,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-07-05,-36,-33,-28,,-26,-18,,-72,,,33,,-23,,,-22,-12,-18,,-36,-17,-9,-14,-2,-21,-11,,-26,,-17,,,-37,,-23,,,-8,,,,23,-16,-25,,,-14,-21,-15,,,,2,,-18,-22,,,-17,-22,-21,,,,-19,6,-59,,-15,,-10,,-20,-10,,,26,-17,-21,,-12,,-35,,,-9,-27,-30,,,-37,-63,-37,,,-26,-35,,-50,-6,,-60,,,-52,4,,,14,,,,,-2,-19,,,-5,,39,2,9,,,,,-10,,-43,-12,,-64,-34,-50,,,,,-17,-48,-13,-10,,11,35,0,,,-3,,,,-82,,,,,,,,,,,,,,-45,-50,,,,,-73,,-60,,,-34,,-55,,,,,,,,-57,,-41,-42,,,-57,,-48,-55,,-34,,-32,-88,-30,-61,-42,-61,,,-38,,-38,-49,,,-11,-26,-56,,,-53,,,-14,-29,,-25,-45,-64,-27,-65,-42,,-42,-49,,-52,,,,,,-60,-54,,,-43,,,,,,-38,-38,,-43,-38,,-25,-22,-72,,,-18,-45,-61,-15,,-29,-12,,,-9,-23,-42,,-35,-19,,-39,,-31,-46,-28,,,,,,,,,,,,,,,,,,-29,05/08/2021 06:16:17 +1000
2020-07-06,-45,-37,-41,,-18,-27,,-70,,,-21,,-43,,,-33,-36,-25,,-17,-36,-46,-16,-25,-44,-43,-3,-48,-1,-31,,,-56,,-28,,,-22,,,,-19,-27,-39,,,-37,-45,-36,,,,0,,-2,-26,,,-22,-50,-38,,,,-31,16,-38,,-31,,-25,,-26,-32,-15,,1,-43,-44,,0,-30,-43,,,-17,-36,-30,,,-24,-39,-24,,,-20,-40,,-51,6,,-51,,,-49,-16,,-1,18,,,,,-22,-18,,,-21,,62,-13,-8,,,,,-20,,-35,-18,,-56,-28,-39,,,-9,,-3,-24,-7,-2,,13,10,-11,,,-1,27,-34,,-69,,,,,,,,,,,,,,,-48,,,,,-74,,-41,,17,-41,,-50,,-27,,-87,,,,-62,,-38,-56,,,-70,,-58,-57,,-34,,-38,-84,-48,-63,-58,-66,,,-47,,-35,-66,,,-35,-40,-53,,,-62,,,-27,-36,-58,-31,-55,-74,-44,-49,-42,,-59,-50,-50,-54,,,,-47,,-59,-41,,,-61,,,,,,-59,-53,,-53,-38,,-30,-34,-58,,,-25,-43,-49,-25,-23,-32,-17,-19,-36,-21,-31,-39,,-38,-26,-36,-40,-27,-32,-29,-30,,,,,,-22,,,,,,,-41,-46,,,-14,-33,05/08/2021 06:16:17 +1000
2020-07-07,-42,-37,-40,,-17,-27,,-67,,,-23,,-43,,,-33,-34,-27,-5,-5,-34,-46,-20,-26,-45,-45,-10,-46,8,-3,,,-56,,-29,,,-22,,,,-23,-29,-42,,,-36,-44,-36,,,,-1,,5,-37,,,-25,-50,-40,,,,-32,37,-39,,-35,,-26,,-28,-36,-16,,-12,-39,-44,,-1,-11,-44,0,-12,-24,-37,-24,,,-22,-25,-21,,,-18,-37,,-50,11,,-51,,,-42,-12,,-6,14,,,,,-22,-12,,,-22,,44,-13,-2,,,,,-21,,-30,-6,,-50,-29,-42,,,-27,-26,-9,-26,-11,-18,,-5,11,-13,,,-2,22,-31,,-68,,,,,,,,,,,,,,-34,-42,,,,,-72,,,,23,-36,,-38,,-16,,-86,,,,-60,,-42,-54,,-37,-68,,-56,-57,,-34,,-41,-82,-47,-63,-61,-69,,,-50,,-35,-61,,,-24,-39,-53,,,-62,,,-26,-37,-59,-35,-57,-74,-43,-47,-45,,-56,-50,-57,-54,,,,-45,,-54,-32,,,-57,,,,,,-57,-53,,-51,-33,,-28,-25,-52,,,-12,-36,-41,-21,-16,-30,-19,-32,-48,-19,-25,-41,,-32,-18,-8,-37,-29,-27,-27,-27,,,,,,-24,,,,,,,-38,-33,,,-5,-32,05/08/2021 06:16:17 +1000
2020-07-08,-41,-37,-40,,-29,-27,,-69,,,-27,,-41,,,-32,-35,-29,-7,-41,-36,-44,-19,-24,-44,-41,-1,-44,-7,-41,,,-55,,-27,,,-23,,,,-24,-30,-41,,,-38,-41,-39,,,,8,,-4,-30,,,-21,-51,-40,,,,-33,48,-35,,-38,,-24,,-30,-37,-23,,1,-40,-43,,-4,-24,-41,3,-26,-22,-38,-23,,,-20,-22,-19,,,-14,-36,,-48,9,,-51,,,-43,-9,,-2,13,,,,,-21,-11,,,-22,,32,-15,-9,,,,,-15,,-28,2,,-48,-27,-43,,,-24,,1,-28,-15,-15,,8,17,-19,,,-2,20,-33,,-65,,,,,,,,,,,,,,-23,-44,,,,,-69,,,,6,-42,,-41,,-22,,,,,,-57,,-35,-54,,,-63,,-53,-54,,-28,,-29,-83,-43,-60,-57,-66,,,-42,,-27,-57,,,-25,-35,-50,,,-58,,,-8,-34,-55,-27,-55,-73,-39,-55,-47,,-49,-47,-63,-49,,,,-35,,-51,-15,,,-51,,,,,,-53,-47,,-45,-32,,-25,-35,-51,-7,,-16,-37,-37,-19,-17,-34,-18,-13,-39,-25,-24,-41,,-34,-18,-22,-39,-24,-28,-42,-25,,,,,,-19,,,,,,,-35,-34,,,-28,-33,05/08/2021 06:16:17 +1000
2020-07-09,-43,-35,-36,,-22,-19,,-68,,,-19,,-41,,,-26,-29,-22,-12,-43,-33,-41,-11,-22,-42,-40,0,-46,-3,-3,,,-52,,-26,,,-14,,,,-15,-27,-36,,,-35,-36,-33,,,,8,,11,-25,,,-20,-51,-33,,,,-30,45,-43,,-32,,-15,,-25,-30,-25,,,-38,-36,,-7,-16,-42,-1,,-25,-32,-16,,,-20,-18,-17,,,-15,-39,,-51,8,,-52,,,-47,-8,,9,12,,,,,-23,-11,,,-24,,32,-20,0,,,,,-27,,-39,-4,,-54,-25,-39,,,-10,,-1,-25,-5,-10,,12,25,-2,,,0,44,-32,,-67,,,,,,,,,,,,,,,-45,,,,,-68,,,,,-38,,-25,,-10,,,,,,-67,,-47,-63,,-43,-69,,-64,-58,,-36,,-44,-85,-55,-68,-67,-76,,,-55,,-46,-69,,,-33,-48,-52,,,-66,,,-29,-38,-65,-52,-63,-80,-49,-45,-58,,-64,-58,-61,-60,,,,-55,,-67,-44,,,-67,,,,,,-64,-59,,-60,-30,,-23,-23,-51,-15,,-12,-31,-35,-15,-7,-28,-21,-28,-43,-16,-17,-38,,-31,-15,-8,-34,-18,-25,-29,-24,,,,,,-14,,,,,,,-31,-40,,,-1,-24,05/08/2021 06:16:17 +1000
2020-07-10,-41,-36,-36,,-28,-18,,-67,,,-14,,-37,,,-26,-27,-21,,-44,-30,-42,-11,-20,-39,-36,-10,-39,11,-31,,,-50,,-24,,,-17,,,,-14,-22,-34,,,-33,-36,-32,,,,4,,3,-33,,,-22,-46,-37,,,,-25,2,-38,,-24,,-20,,-24,-28,-22,,7,-34,-39,,-5,-12,-39,-1,,-17,-31,-21,,,-24,-30,-22,,,-15,-34,,-47,4,,-50,,,-38,-2,,4,27,,,,,-14,-14,,,-20,,41,-16,-1,,,,,-21,,-31,0,,-55,-25,-38,,,-19,,-9,-32,0,-11,,7,20,-5,,,0,44,-40,,-68,,,,,,,,,,,,,,-26,-46,,,,,-73,,-51,,,-38,,-48,,-21,,,,,,-66,,-43,-60,,-38,-70,,-62,-58,,-43,,-42,-85,-52,-65,-65,-71,,,-53,,-44,-59,,,-42,-41,-53,,,-62,,,-28,-40,-59,-40,-65,-79,-44,-55,-56,,-61,-55,-53,-55,,,,-39,,-63,-58,,,-61,,,,,,-58,-52,,-60,-31,,-25,-24,-56,-5,,-15,-34,-22,-19,1,-28,-16,-42,-20,-19,-18,-40,,-32,-15,6,-35,-12,-24,-35,-18,,,,,,33,,,,,,,-27,-36,,,,-26,05/08/2021 06:16:17 +1000
2020-07-11,-38,-32,-27,,-11,-15,,-67,,,-7,,-19,,,-24,-13,-20,-10,-60,-11,-18,-15,-17,-23,-11,4,-23,,-36,,,-36,,-15,,,-16,,,,-7,-14,-26,,,-23,-16,-21,,,,16,,-1,-41,,,-21,-34,-37,,,,-17,21,-49,,-30,,-22,,-21,-24,,,13,-24,-18,,9,-11,-33,,,-20,-49,-30,,,-24,-45,-29,,,-16,-26,,-42,9,,-50,,,-36,17,,11,30,,,,,-5,-8,,,-1,,47,-12,4,,,,,-15,,-31,9,,-36,-23,-33,,,-12,,14,-48,-1,12,,9,35,1,,,14,81,-28,,-76,,,,,,,,,,,,,,,-47,,,,,-74,,,,,-47,,-46,,,,,,,,-67,,-45,-55,,,-68,,-58,-58,,-44,,-48,-88,-47,-71,-62,-73,,,-59,,-53,-57,,,-40,-44,-63,,,-58,,,-41,-30,,-52,-63,-78,-46,-58,-63,,-64,-69,,-63,,,,-50,,-67,-82,,,-60,,,,,,-59,-56,,-64,-30,,-14,-26,-69,-16,,-2,-32,-46,-15,,-19,-8,,,-17,-14,-28,,-26,-16,12,-28,-22,-17,-35,-16,,,,,,,,,,,,,,-27,,,,-19,05/08/2021 06:16:17 +1000
2020-07-12,-40,-40,-32,,-37,-18,,-72,,,0,,-26,,,-14,-18,-20,,-60,-21,-17,-14,-12,-27,-17,-8,-33,,-30,,,-43,,-25,,,-20,,,,6,-21,-28,,,-20,-24,-33,,,,3,,-10,-35,,,-16,-21,-36,,,,-23,6,-45,,-26,,-23,,-14,-22,,,4,-22,-29,,0,-20,-37,,,-23,-37,-32,,,-32,-55,-35,,,-16,-34,,-49,9,,-59,,,-45,4,,-3,15,,,,,4,-8,,,-6,,21,-10,3,,,,,-18,,-38,-12,,-57,-34,-51,,,,,-14,-51,-15,,,15,34,2,,,-8,,-33,,-83,,,,,,,,,,,,,,-42,-53,,,,,-76,,-60,,,-49,,-55,,,,,,,,-67,,-36,-53,,,-64,,-57,-55,,-49,,-44,-91,-52,-65,-57,-70,,,-56,,-51,-60,,,-33,-43,-60,,,-57,,,-22,-38,,-53,-63,-77,-42,-65,-60,,-60,-69,,-57,,,,-39,,-69,-74,,,-60,,,,,,-54,-52,,-61,-31,,-23,-17,-70,,,21,-29,-33,-11,,-26,-5,,,-8,-19,-38,,-23,-18,,-33,,-26,-35,-22,,,,,,,,,,,,,,,,,,-16,05/08/2021 06:16:17 +1000
2020-07-13,-45,-41,-42,,-35,-27,,-66,,,-25,,-43,,,-30,-38,-29,,-36,-38,-45,-23,-31,-46,-46,-10,-45,4,-27,,,-57,,-29,,,-23,,,,-23,-29,-41,,,-37,-45,-34,,,,4,,0,-37,,,-25,-54,-44,,,,-32,20,-30,,-31,,-28,,-26,-40,-23,,-18,-43,-45,,1,-26,-45,,,-23,-40,-31,,,-20,-37,-22,,,-17,-34,,-45,-1,,-44,,,-41,-6,,-4,21,,,,,-13,-16,,,-16,,36,-18,-5,,,,,-21,,-26,-1,,-55,-26,-40,,,-7,,-3,-26,-6,3,,11,13,-10,,,2,27,-36,,-68,,,,,,,,,,,,,,-24,-46,,,,,-71,,-43,,18,-39,,-48,,-21,,,,,,-65,,-36,-62,,,-72,,-64,-58,,-31,,-36,-85,-55,-65,-62,-69,,,-53,,-38,-69,,,-26,-44,-53,,,-64,,,-24,-31,-60,-40,-62,-78,-47,-47,-53,,-64,-62,-55,-58,,,,-50,,-65,-61,,,-64,,,,,,-64,-55,,-54,-36,,-31,-29,-53,,,-22,-41,-44,-28,-10,-32,-7,-15,-42,-24,-22,-42,,-36,-28,-37,-42,-18,-30,-23,-31,,,,,,-13,,,,,,,-39,-37,,,-3,-31,05/08/2021 06:16:17 +1000
2020-07-14,-46,-42,-48,,-17,-35,,-70,,,-37,,-46,,,-46,-41,-36,-20,-44,-41,-55,-38,-42,-52,-51,-29,-52,-3,-26,,,-60,,-35,,,-34,,,,-34,-35,-45,,,-42,-53,-54,,,,1,,-7,-59,,,-44,-60,-58,,,,-37,19,-50,,-48,,-43,,-35,-46,-24,,-45,-49,-52,,0,-14,-50,-23,-27,-38,-46,-40,,,-18,-23,-19,,,-14,-33,,-45,5,,-44,,,-38,-5,,-14,17,,,,,-14,-9,,,-17,,44,-15,-4,,,,,-24,,-32,-3,,-30,-29,-42,,,-22,-25,-3,-30,-13,-18,,1,7,-21,,,-5,12,-31,,-66,,,,,,,,,,,,,,-23,-43,,,,,-71,,,,18,-33,,-44,,-26,,-87,,,,-65,,-46,-62,,-25,-73,,-63,-58,,-32,,-47,-85,-53,-66,-65,-74,,,-56,,-44,-67,,,-23,-45,-51,,,-67,,,-31,-31,-61,-47,-63,-79,-46,-45,-58,,-64,-62,-56,-60,,,,-51,,-61,-54,,,-64,,,,,,-62,-54,,-54,-32,,-32,-28,-47,-7,,-19,-39,-39,-25,-9,-32,-20,-19,-6,-23,-26,-40,,-33,-21,-26,-36,-27,-28,-30,-28,,,,,,-3,,,,,,,-42,-32,,,-8,-28,05/08/2021 06:16:17 +1000
2020-07-15,-44,-39,-43,,-39,-30,,-69,,,-28,,-42,,,-36,-39,-32,-7,-48,-34,-49,-29,-38,-47,-45,-21,-47,8,-37,,,-57,,-29,,,-29,,,,-24,-32,-41,,,-33,-47,-42,,,,8,,2,-43,,,-26,-55,-50,,,,-34,56,-42,,-40,,-34,,-25,-40,-22,,-27,-41,-46,,6,-22,-47,-14,-7,-28,-45,-32,,,-24,-23,-21,,,-26,-30,,-42,7,,-47,,,-32,-1,,0,18,,,,,-11,-10,,,-17,,11,-9,-3,,,,,-19,,-32,-1,,-46,-26,-41,,,-23,,1,-27,-11,-11,,4,17,-21,,,-5,14,-30,,-62,,,,,,,,,,,,,,-21,-44,,,,,-71,,,,21,-39,,-45,,-11,,,,,,-65,,-40,-60,,,-67,,-60,-57,,-32,,-38,-85,-53,-65,-65,-73,,,-54,,-38,-65,,,-9,-46,-50,,,-67,,,-25,-22,-60,-44,-62,-79,-40,-55,-62,,-61,-58,-61,-59,,,,-43,,-61,-46,,,-61,,,,,,-62,-49,,-54,-32,,-28,-26,-50,-11,,-17,-38,-38,-23,-14,-32,-25,-14,-15,-25,-22,-40,,-31,-16,-26,-40,-30,-27,-28,-22,4,,,,,-12,,,,,,,-35,-30,,,-23,-26,05/08/2021 06:16:17 +1000
2020-07-16,-43,-36,-41,,-24,-28,,-68,,,-24,,-42,,,-34,-38,-29,-23,-46,-35,-45,-22,-38,-44,-42,-9,-47,18,-26,,,-56,,-29,,,-27,,,,-17,-30,-38,,,-34,-41,-38,,,,6,,5,-38,,,-29,-55,-44,,,,-30,41,-37,,-35,,-30,,-30,-36,-26,,,-41,-42,,5,-20,-45,-11,,-29,-39,-28,,,-23,-31,-14,,,-35,-32,,-44,6,,-42,,,-35,3,,13,9,,,,,-10,-10,,,-14,,17,-9,-7,,,,,-21,,-37,4,,-28,-24,-39,,,-13,,-3,-23,-4,-5,,10,32,-4,,,7,38,-27,,-66,,,,,,,,,,,,,,-33,-44,,,,,-65,,,,,-32,,-34,,,,,,,,-66,,-39,-58,,,-70,,-62,-57,,-29,,-38,-85,-54,-68,-65,-74,,,-54,,-40,-67,,,-19,-47,-54,,,-62,,,-29,-23,-61,-41,-62,-80,-48,-48,-60,,-64,-59,-60,-58,,,,-43,,-65,-49,,,-66,,,,,,-63,-54,,-55,-31,,-27,-29,-51,-21,,-16,-39,-39,-19,-30,-25,-17,-25,-22,-19,-23,-42,,-25,-19,-37,-36,-22,-30,-15,-26,,,,,,-13,,,,,,,-25,-37,,,6,-5,05/08/2021 06:16:17 +1000
2020-07-17,-41,-31,-39,,-31,-23,,-68,,,-7,,-40,,,-31,-35,-24,-4,-41,-32,-44,-22,-35,-41,-39,-12,-43,9,-35,,,-55,,-26,,,-24,,,,-16,-24,-40,,,-27,-37,-38,,,,5,,-13,-40,,,-29,-50,-45,,,,-25,-2,-40,,-30,,-18,,-28,-33,-13,,3,-38,-41,,-8,-29,-43,-8,,-24,-41,-27,,,-24,-31,-18,,,-31,-29,,-41,3,,-52,,,-34,8,,7,7,,,,,-8,-10,,,-10,,29,-9,-11,,,,,-17,,-28,7,,-52,-21,-37,,,-6,,-3,-29,6,-7,,10,30,-3,,,9,46,-24,,-66,,,,,,,,,,,,,,-19,-46,,,,,-73,,-54,,,-30,,-45,,-7,,,,,,-64,,-41,-58,,-16,-69,,-58,-56,,-34,,-36,-85,-53,-62,-63,-71,,,-49,,-39,-57,,,-12,-42,-51,,,-63,,,-25,-33,-56,-44,-61,-79,-40,-52,-60,,-60,-61,-54,-53,,,,-48,,-60,-52,,,-63,,,,,,-59,-51,,-53,-35,,-35,-28,-56,-10,,-18,-43,-42,-21,-20,-33,-22,-43,-27,-22,-22,-42,,-36,-19,-19,-38,-25,-29,-21,-31,,,,,,7,,,,,,,-34,-42,,,,-29,05/08/2021 06:16:17 +1000
2020-07-18,-35,-22,-25,,-24,-14,,-65,,,14,,-18,,,-21,-24,-18,-4,-45,-7,-13,-15,-21,-24,-15,-3,-38,,-34,,,-36,,-11,,,-18,,,,11,-13,-13,,,-16,-26,-15,,,,15,,-3,-33,,,-19,-38,-28,,,,-12,17,-52,,-23,,-24,,-24,-19,,,25,-14,-20,,14,-10,-38,,,-20,-44,-21,,,-29,-33,-30,,,-37,-23,,-41,2,,-54,,,-29,20,,43,12,,,,,-2,2,,,-2,,24,-3,3,,,,,-15,,-12,17,,-24,-22,-34,,,-16,,-3,-42,9,17,,16,41,5,,,14,81,,,-76,,,,,,,,,,,,,,,-46,,,,,-71,,,,,-41,,-30,,,,,,,,-63,,-39,-46,,,-58,,-53,-53,,-40,,-43,-87,-34,-68,-59,-72,,,-49,,-50,-49,,,-28,-45,-63,,,-63,,,-25,-39,,-46,-60,-77,-34,-66,-61,,-61,-66,,-56,,,,-45,,-59,-81,,,-58,,,,,,-56,-48,,-56,-32,,-24,-24,-70,,,-4,-40,-65,-11,,-19,-13,,,-16,-13,-28,,-31,-14,-19,-26,2,-26,-29,-21,,,,,,,,,,,,,,-21,,,,-22,05/08/2021 06:16:17 +1000
2020-07-19,-39,-31,-31,,-40,-15,,-72,,,10,,-27,,,-20,-28,-22,,-52,-17,-16,-18,-25,-25,-30,0,-48,,-21,,,-41,,-21,,,-26,,,,21,-20,-16,,,-21,-38,-21,,,,3,,-4,-26,,,-15,-39,-28,,,,-18,6,-47,,-17,,-26,,-15,-15,,,49,-13,-31,,-1,-25,-38,,,-20,-27,-30,,,-35,,-32,,,-45,-28,,-44,0,,-57,,,-35,10,,,0,,,,,6,-21,,,-3,,21,6,2,,,,,-12,,-13,2,,-57,-33,-53,,,,,-22,-51,-14,,,15,39,-8,,,5,,-37,,-81,,,,,,,,,,,,,,,-55,,,,,-77,,-67,,,-38,,-53,,,,,,,,-69,,-38,-54,,,-67,,-59,-56,,-43,,-47,-91,-51,-66,-60,-71,,,-55,,-48,-63,,,-32,-48,-61,,,-64,,,-29,-35,,-48,-64,-79,-37,,-68,,-63,-69,,-60,,,,-39,,-69,-81,,,-62,,,,,,-57,-54,,-57,-32,,-24,-15,-70,,,15,-43,-52,-15,,-23,-28,,,-11,-26,-27,,-20,-11,,-26,,-29,,-25,,,,,,,,,,,,,,,,,,0,05/08/2021 06:16:17 +1000
2020-07-20,-45,-30,-42,,-23,-27,,-69,,,-27,,-44,,,-29,-40,-29,,-35,-38,-44,-19,-30,-47,-46,-6,-47,-5,-38,,,-58,,-30,,,-27,,,,-21,-30,-41,,,-37,-40,-34,,,,0,,-19,-32,,,-24,-55,-44,,,,-30,9,-37,,-24,,-23,,-30,-35,,,-23,-39,-43,,11,-30,-43,,,-21,-36,-32,,,-19,-24,-16,,,-30,-32,,-43,5,,-42,,,-39,-6,,1,12,,,,,-12,-16,,,-11,,35,-7,-5,,,,,-23,,-13,1,,-50,-21,-28,,,-3,,2,-23,2,8,,15,20,-2,,,6,26,-17,,-65,,,,,,,,,,,,,,,-45,,,,,-70,,-52,,,-40,,-48,,-6,,-87,,,,-68,,-37,-61,,,-74,,-66,-58,,-30,,-42,-87,-55,-68,-68,-72,,,-53,,-36,-74,,,-25,-46,-57,,,-65,,,-35,-35,-59,-46,-62,-81,-48,-54,-52,,-65,-62,-61,-61,,,,-44,,-67,-61,,,-63,,,,,,-67,-56,,-56,-31,,-29,-28,-53,,,-14,-34,-45,-15,-14,-21,-14,-20,-27,-17,-19,-32,,-31,-15,-9,-31,-24,-24,-16,-24,,,,,,-5,,,,,,,-37,-30,,,-4,-24,05/08/2021 06:16:17 +1000
2020-07-21,-43,-36,-40,,-22,-25,,-67,,,-29,,-43,,,-27,-35,-25,1,-45,-32,-48,-18,-26,-45,-46,-16,-44,-13,-22,,,-59,,-28,,,-25,,,,-23,-24,-37,,,-26,-31,-41,,,,-3,,-5,-47,,,-26,-52,-43,,,,-27,23,-39,,-33,,-25,,-28,-33,-6,,-29,-31,-37,,-4,-9,-47,-11,,-20,-34,-20,,,-17,-20,-16,,,-32,-31,,-43,8,,-43,,,-37,-5,,0,15,,,,,-13,-14,,,-13,,16,-11,-7,,,,,-26,,-17,0,,-33,-22,-34,,,-14,,5,-28,-7,-1,,12,24,-8,,,-4,28,-18,,-61,,,,,,,,,,,,,,-22,-37,,,,,-65,,,,,-25,,-35,,,,,,,,-67,,-44,-62,,-28,-72,,-67,-60,,-34,,-47,-86,-56,-68,-68,-74,,,-55,,-41,-70,,,-23,-48,-55,,,-68,,,-38,-38,-60,-51,-67,-81,-44,-55,-60,,-67,-64,-55,-63,,,,-47,,-62,-60,,,-65,,,,,,-65,-57,,-60,-29,,-23,-19,-53,-10,,-9,-35,-41,-10,-22,-23,-8,-16,-33,-20,-23,-32,,-28,-10,-13,-29,-15,-23,-13,-22,,,,,,-24,,,,,,,-23,-26,,,-1,-22,05/08/2021 06:16:17 +1000
2020-07-22,-43,-34,-39,,-27,-23,,-66,,,-31,,-40,,,-27,-36,-26,-1,-53,-31,-46,-20,-25,-43,-41,-10,-43,-10,-40,,,-58,,-26,,,-23,,,,-21,-26,-37,,,-24,-35,-43,,,,-9,,-8,-38,,,-24,-51,-43,,,,-27,36,-40,,-33,,14,,-23,-34,-6,,-26,-31,-40,,-16,-12,-48,-16,-9,-18,-34,-20,,,-15,-23,-11,,,-24,-32,,-42,1,,-46,,,-39,-2,,-9,-1,,,,,-15,-17,,,-17,,4,-15,-11,,,,,-23,,-17,-6,,-49,-25,-36,,,-9,,-2,-36,-8,4,,8,28,-17,,,-7,19,-34,,-63,,,,,,,,,,,,,,-9,-42,,,,,-73,,,,,-29,,-35,,-6,,,,,,-67,,-42,-64,,,-71,,-64,-60,,-32,,-43,-86,-55,-69,-66,-72,,,-55,,-36,-71,,,-13,-49,-57,,,-66,,,-34,-32,-61,-51,-61,-81,-44,-56,-65,,-63,-61,-62,-60,,,,-49,,-63,-56,,,-65,,,,,,-65,-54,,-54,-27,,-20,-20,-50,-14,,-5,-31,-31,-11,-18,-26,-10,-18,-35,-12,-16,-29,,-29,-6,-13,-27,-18,-23,-32,-15,,,,,,-13,,,,,,,-23,-17,,,-38,-18,05/08/2021 06:16:17 +1000
2020-07-23,-43,-33,-38,,-35,-20,,-67,,,-29,,-41,,,-27,-32,-25,-1,-49,-31,-43,-14,-28,-42,-41,-12,-45,-8,-21,,,-57,,-27,,,-22,,,,-23,-24,-36,,,-30,-31,-39,,,,-9,,-13,-34,,,-25,-53,-39,,,,-24,28,-39,,-29,,-19,,-25,-29,-11,,-28,-33,-34,,-4,-17,-48,-18,-16,-25,-29,-21,,,-16,-26,-8,,,-25,-34,,-44,-5,,-44,,,-39,3,,-10,2,,,,,-14,-11,,,-17,,4,-13,-15,,,,,-32,,-24,-2,,-35,-21,-31,,,-1,,-1,-28,1,8,,18,36,0,,,6,39,-28,,-64,,,,,,,,,,,,,,,-43,,,,,-70,,,,,-28,,-40,,,,,,,,-69,,-45,-62,,,-71,,-66,-58,,-34,,-46,-86,-61,-69,-68,-75,,,-61,,-41,-73,,,-24,-50,-55,,,-69,,,-35,-32,-59,-52,-65,-81,-46,-39,-64,,-65,-63,-55,-62,,,,-48,,-67,-60,,,-67,,,,,,-66,-59,,-60,-27,,-22,-20,-52,-19,,-7,-32,-39,-13,-19,-19,-22,-27,-40,-15,-16,-32,,-24,-6,-20,-27,-12,-21,-14,-20,,,,,,-8,,,,,,,-29,-32,,,2,-17,05/08/2021 06:16:17 +1000
