,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-04-19,-34,-36,-36,,,-34,-24,-37,,,-41,,-50,-52,,-32,-29,-38,-30,-38,-32,-40,-33,-32,-39,-43,-38,-46,-34,-40,,,-45,,-38,,-45,-40,,,,-27,-43,-38,,,-44,-40,,,-33,,-32,,-32,,,,-35,-39,-35,-31,,,-31,-37,-46,-27,-40,,-29,,-41,-36,-30,,,-42,-36,,-42,-28,-44,-38,,-33,,-31,,,-23,,-33,,,-24,-32,,-35,-27,,-37,,,-41,-26,,-31,-22,-25,,,,-27,-21,,,-29,,-45,-29,-29,,,,,-36,,-29,-23,,-44,-27,,,,-31,,-27,,-28,-31,,-26,-24,-28,,,-22,-26,,,-31,,,-35,,,,,,,,,,,,-32,,,,,-33,,,,-31,-42,,,,-29,,,,,,-37,,-32,-36,-45,-26,-35,,-44,-38,,-35,,-33,-34,-37,-42,-36,-45,,,-41,-41,-30,-34,,,-33,-38,-37,-25,,-38,,,-36,-27,,-41,-40,-53,-31,-24,-31,,-42,-40,,-38,,,,-29,,-46,-42,,,-42,,,,,,-43,-32,-29,-33,-27,,-28,-33,-30,,-39,-34,-28,,-29,-21,-32,-19,-12,,-22,-28,-36,,,-24,-36,-30,,-25,-36,-28,,,,,,,,,,,,,,,,,,-35,05/08/2021 06:16:34 +1000
2020-04-20,-35,-46,-40,-26,-24,-35,-24,-48,-25,,-40,,-51,-46,,-31,-31,-40,-22,-26,-40,-54,-31,-32,-53,-57,-22,-64,-21,-25,,,-64,,-40,-22,-25,-31,-18,-9,,-29,-45,-59,,-23,-46,-58,-66,,-16,-12,-29,-18,-24,-60,-22,,-34,-67,-50,-24,-40,,-31,-26,-28,-32,-53,-11,-24,-15,-51,-42,-22,,-28,-57,-51,,-29,-20,-63,-23,-21,-31,-63,-28,-37,,1,-3,0,,4,-4,-27,,-41,-6,,-22,1,-6,-30,-20,,-15,-13,-10,-15,-13,-21,-22,-8,,-3,-27,-3,-25,-27,-12,-15,-19,-9,-4,-24,-8,-16,-12,-7,-22,-29,-47,-34,-25,-33,-44,-33,-38,-37,-39,-15,-28,-21,-30,,-34,-22,-30,-45,,-37,,,-31,,-20,,-15,,-15,,-43,-13,-16,-27,-31,,-25,-38,-34,-32,,-30,,-31,-43,-25,-35,,-25,-21,,-31,,-30,-41,,-28,-47,-34,-26,-52,,-59,-37,-22,-30,,-31,-30,-42,-53,-43,-68,-21,,-52,-20,-30,-55,-12,-26,-27,-35,-34,-22,,-48,-16,-21,-46,-20,-35,-50,-45,-68,-32,-18,-20,-20,-52,-52,-35,-52,,,,-38,,-61,-31,-20,,-63,-40,-7,-10,-23,-25,-53,-32,-22,-33,-31,-16,-30,-38,-36,-16,-25,-36,-33,-39,-29,-15,-39,-27,-13,-11,-27,-27,-41,-40,-54,-25,-48,-39,-53,-26,-50,-31,,,,-19,-20,,,-16,-27,-25,,-23,-37,-47,,,-9,-44,05/08/2021 06:16:34 +1000
2020-04-21,-37,-46,-42,-33,-26,-36,-27,-48,-26,,-41,,-52,-44,,-33,-34,-41,-27,-26,-41,-55,-34,-35,-53,-58,-26,-63,-27,-30,,,-64,,-40,-24,-28,-33,-23,-17,,-30,-46,-61,,-26,-46,-59,-66,,-23,-19,-29,-20,-26,-58,,-19,-36,-68,-51,-26,-43,,-33,-29,-31,-36,-55,-6,-27,-22,-51,-43,-25,,-37,-58,-51,,-32,-24,-64,-28,-27,-33,-62,-31,-40,,-3,0,-7,,-2,-7,-29,,-43,-13,,-25,-9,-14,-31,-23,,-22,-18,-17,-18,-21,-20,-25,-13,,-9,-29,-12,-29,-29,-19,-21,-20,-7,-8,-26,-14,-22,-18,-9,-27,-31,-53,-39,-18,-34,-43,-35,-39,-37,-40,-17,-31,-23,-33,,-38,-27,-34,-45,,-39,,,-33,,-22,,-17,,-24,,-43,-13,-17,-28,-32,,-27,-38,-35,-32,,-30,,-30,-47,-27,-37,,-25,-23,,-33,,-36,-42,,-30,-47,-32,-26,-53,,-59,-39,-19,-32,,-33,-32,-43,-54,-45,-68,-25,,-52,-25,-33,-56,-21,-33,-30,-34,-36,-21,-42,-49,-17,-28,-45,-22,-37,-50,-46,-68,-35,-20,-24,-23,-52,-52,-39,-54,-34,,,-40,,-62,-31,-26,,-64,-46,-13,-15,-32,-24,-54,-35,-23,-35,-32,-21,-30,-39,-37,-20,-28,-37,-32,-38,-28,-14,-40,-27,-10,-14,-27,-29,-42,-42,-57,-27,-46,-39,-55,-27,-49,-31,,,,-27,-27,,,-19,-33,-21,,-28,-36,-45,,,-6,-44,05/08/2021 06:16:34 +1000
2020-04-22,-37,-46,-41,-31,-27,-37,-29,-48,-29,,-39,-26,-52,-45,,-32,-32,-41,-25,-27,-40,-54,-33,-34,-52,-57,-27,-63,-26,-33,,,-64,,-41,-22,-28,-33,-26,-13,,-31,-44,-60,,-19,-47,-59,-66,,-29,-20,-28,-22,-28,-58,-18,-25,-36,-68,-50,-26,-41,,-33,-29,-30,-35,-53,-13,-29,-22,-51,-44,-25,,-34,-56,-51,,-33,-23,-63,-25,-26,-34,-61,-29,-40,,-2,-1,-4,,-5,-7,-30,,-43,-16,,-26,-18,-10,-32,-25,,-21,-19,-19,-15,-22,-24,-26,-12,,-13,-30,-11,-32,-29,-18,-21,-16,-15,-12,-29,-15,-22,-18,-13,-23,-31,-45,-38,-22,-38,-45,-34,-41,-37,-40,-19,-30,-23,-33,,-37,-25,-33,-42,,-36,,,-34,-32,-22,,-24,,-23,,-44,-17,-19,-30,-32,,-29,-40,-33,-33,,-26,,-32,-46,-27,-37,,-25,-22,,-40,,-29,-42,,-31,-47,-34,-27,-54,,-59,-38,-20,-31,,-33,-32,-42,-54,-43,-67,-27,,-49,-25,-31,-54,-26,-32,-29,-35,-37,-25,-40,-47,-22,-21,-45,-24,-37,-48,-46,-67,-34,-20,-25,-24,-51,-52,-35,-53,-34,,,-37,,-60,-32,-23,,-62,-43,-16,-20,-26,-23,-52,-34,-24,-35,-32,-21,-30,-40,-38,-21,-27,-37,-34,-43,-29,-16,-40,-27,-15,-11,-25,-30,-40,-46,-53,-27,-46,-39,-53,-28,-52,-33,,,,-20,-24,,,-20,-30,-27,,-24,-40,-47,,,-8,-44,05/08/2021 06:16:34 +1000
2020-04-23,-37,-47,-41,-33,-26,-35,-26,-47,-28,,-39,,-50,-45,,-33,-32,-40,-24,-27,-40,-53,-33,-34,-52,-57,-26,-63,-27,-29,,,-63,,-41,-23,-27,-32,-21,-13,,-30,-45,-60,,-27,-47,-59,-65,,-26,-18,-29,-18,-25,-60,-24,-22,-37,-68,-50,-27,-44,,-34,-29,-29,-35,-53,-18,-28,-18,-52,-42,-25,,-35,-56,-50,,-34,-24,-63,-29,-25,-34,-61,-31,-39,,-4,-4,-6,,-4,-10,-30,,-43,-16,,-29,-12,-14,-33,-27,,-23,-19,-24,-13,-23,-25,-26,-13,,-14,-30,-13,-31,-29,-18,-24,-23,-12,-10,-29,-18,-23,-19,-10,-24,-32,-49,-39,-28,-40,-44,-36,-39,-38,-41,-18,-33,-26,-33,,-41,-27,-34,-42,,-38,,,-32,-29,-23,,-24,,-27,,-42,-23,-24,-31,-30,,-29,-37,-32,-32,,-24,,-32,-45,-28,-37,,-23,-29,,-35,,-30,-42,,-32,-47,-30,-26,-54,,-59,-38,-22,-32,,-33,-33,-42,-53,-43,-67,-23,,-52,-21,-33,-55,-16,-32,-29,-35,-36,-24,-37,-48,-21,-18,-45,-23,-42,-50,-45,-67,-34,-24,-26,-25,-52,-51,-35,-54,-35,,,-40,,-60,-32,-27,,-63,-44,-14,-18,-27,-26,-52,-35,-23,-34,-32,-17,-28,-39,-36,-23,-29,-35,-32,-40,-29,-17,-39,-29,-12,-15,-29,-29,-41,-45,-54,-28,-44,-39,-52,-28,-50,-33,,,,-21,-27,,,-21,-33,-26,,-25,-38,-47,,,-6,-45,05/08/2021 06:16:34 +1000
2020-04-24,-35,-44,-39,-32,-25,-33,-27,-45,-27,,-35,,-52,-42,,-32,-32,-39,-26,-25,-39,-51,-30,-32,-51,-56,-27,-61,-26,-27,,,-61,,-39,-21,-27,-31,-20,-15,,-30,-46,-58,,-26,-42,-55,-63,,-22,-11,-28,-24,-25,-58,-27,,-34,-64,-47,-22,-35,,-32,-28,-31,-30,-51,-10,-25,-14,-52,-40,-24,,-32,-54,-48,,-32,-20,-59,-24,-21,-31,-59,-30,-33,,-1,7,-2,,2,-9,-27,,-41,-10,,-23,-11,-7,-30,-21,,-18,-12,-11,-12,-12,-16,-23,-7,,-9,-27,-5,-30,-27,-13,-18,-11,-11,-2,-25,-15,-19,-12,-7,-18,-28,-42,-34,-21,-35,-40,-32,-32,-33,-36,-14,-29,-23,-29,,-36,-24,-27,-41,,-35,,,-26,,-18,,-16,,-16,,-40,-10,-19,-28,-31,,-26,-36,-23,-32,,-27,,-33,-43,-29,-32,,-23,-22,,-30,,-28,-41,,-29,-45,-36,-30,-51,,-57,-38,-24,-30,,-33,-32,-41,-52,-43,-65,-30,,-51,-17,-31,-54,-22,-26,-28,-36,-35,-26,,-46,-16,,-44,-22,-38,-47,-44,-65,-33,-19,-25,-23,-49,-49,-31,-52,,,,-37,,-57,-31,-25,,-62,-45,-17,-20,-21,-20,-50,-34,-24,-32,-30,-18,-28,-38,-34,-19,-26,-35,-32,-37,-28,-15,-37,-28,-12,-10,-24,-26,-38,-39,-52,-26,-39,-38,-53,-27,-51,-30,,,,-21,-23,,,-19,-30,-22,,-24,-34,-43,,,-2,-44,05/08/2021 06:16:34 +1000
2020-04-25,-43,-42,-44,,-41,-41,-36,-45,-42,,-47,,-51,-61,,-47,-40,-44,-37,-46,-41,-47,-45,-42,-40,-45,-46,-45,-44,-46,,,-49,,-43,-44,-44,-45,-47,-33,,-47,-48,-45,,,-44,-44,,,-46,,-46,,-46,,,,-40,-37,-42,-45,,,-40,-48,-49,-40,-44,,-42,,-46,-38,-47,,,-45,-39,,-51,-45,-50,-51,-45,-42,-48,-43,,,-32,-34,-43,,,-44,-49,,-49,-41,,-53,,,-54,-48,,-51,-40,-50,,-53,-52,-50,-43,,,-48,,-56,-49,-48,-45,-52,-48,-46,-50,,-50,-42,,-46,-38,-51,,,-39,-36,-39,-33,-40,-38,-35,-40,-39,-39,,,-34,-41,,,-40,,,-44,,,,,,,,-39,,,,-40,,,,,-39,,-39,,-38,-47,,-52,,-41,,,,,,-44,,-40,-42,-52,-42,-41,,-43,-43,-43,-43,,-42,-41,-47,-47,-42,-49,,,-41,-43,-44,-41,,,-41,-45,-46,-45,,-42,,,-44,-35,-45,-46,-49,-55,-41,-35,-39,-48,-43,-45,-48,-47,,,,-45,,-50,-46,,,-49,,,,-47,-43,-43,-42,-41,-43,-38,-34,-39,-45,-46,-36,-45,-44,-41,-37,-42,-36,-43,-38,-22,-18,-40,-38,-41,,-49,-41,-40,-44,,-40,-47,-40,,,,,,,,,-40,,,-40,,,,,,-48,05/08/2021 06:16:34 +1000
2020-04-26,-32,-36,-35,,,-32,-24,-35,,,-46,,-49,-53,,-27,-28,-36,-28,-36,-30,-39,-32,-31,-37,-40,-39,-41,-29,-37,,,-43,,-37,-28,-43,-36,,,,-30,-41,-39,,,-38,-36,,,-31,,-34,,-35,,,,-32,-38,-33,-30,,,-29,-38,-43,,-37,,-29,,-35,-31,-27,,,-37,-34,,-38,-31,-42,-38,,-33,,-30,,,-22,,-32,,,-30,-28,,-30,-22,,-35,,,-36,-20,,-27,-14,-31,,,,-20,-15,,,-24,,-42,-22,-21,,,,,-31,,-28,-18,,-37,-26,,,,-23,,-28,,-23,-29,,-25,-22,-29,,,-17,-22,,,-33,,,,,,,,,,,,,,,-31,,,,,-34,,,,-30,-41,,,,-25,,,,,,-37,,-34,-34,-45,-35,-35,,-41,-37,,-33,,-32,-33,-37,-41,-33,-41,,,-37,-39,-30,-38,,,-33,-39,-38,-31,,-33,,,-38,-30,,-39,-38,-52,-30,-31,-32,,-42,-35,,-39,,,,-34,,-44,-43,,,-41,,,,,-30,-41,-33,-34,-33,-24,,-24,-34,-31,,-38,-33,-25,,-25,-25,-26,-16,,,-25,-18,-33,,,-23,-35,-25,,-22,-38,-24,,,,,,,,,,,,,,,,,,-35,05/08/2021 06:16:34 +1000
2020-04-27,-39,-80,-38,-24,-15,-33,-19,-47,-16,,-33,,-50,-41,,-28,-30,-39,-22,-22,-38,-52,-28,-32,-51,-55,-18,-61,-15,-23,,,-63,,-41,-14,-20,-32,-22,-9,,-25,-44,-58,,-21,-45,-57,-63,,-13,-13,-26,-13,-22,-61,-20,,-31,-66,-48,-19,-67,,-29,-22,-26,-69,-52,-2,-22,-18,-49,-39,-17,,-21,-54,-48,,-25,-17,-62,-20,-19,-28,-61,-26,-65,,4,5,3,,5,-3,-25,,-40,-4,,-20,1,-7,-29,-19,,-15,-9,-9,-9,-11,-18,-21,-6,,-1,-25,-3,-25,-26,-10,-15,-17,-10,0,-23,-4,-16,-9,-5,-17,-19,-42,-17,-9,-25,-33,-25,-28,-26,-30,6,-18,-13,-22,,-31,-16,-21,-34,,-28,,,-16,,-3,,-1,,-13,,-36,0,-5,-15,-27,,-21,-31,-32,-28,,-27,,-25,-39,-20,-29,,-20,-17,,-29,,-19,-41,,-29,-46,-32,-24,-51,,-59,-37,-20,-29,,-31,-30,-44,-53,-43,-66,-26,,-50,-20,-31,-55,-19,-33,-28,-35,-34,-20,,-49,-14,-19,-46,-20,-39,-50,-45,-66,-33,-18,-25,-19,-51,-52,-35,-54,-32,,,-40,,-61,-31,-18,,-63,-41,-12,-10,-21,-21,-53,-34,-20,-33,-70,-67,-72,-76,-73,-64,-66,-73,-76,-72,-73,-63,-76,-75,-60,-46,-72,-60,-76,-73,-78,-68,-78,-74,-80,-72,-79,-72,,-64,-57,-66,-64,,-74,-63,-74,-59,,-69,-74,-79,,,-43,-78,05/08/2021 06:16:34 +1000
2020-04-28,-34,-42,-38,-27,-22,-33,-23,-46,-19,,-36,,-49,-42,,-28,-30,-39,-21,-22,-38,-51,-27,-31,-51,-55,-21,-60,-20,-24,,,-61,,-38,-16,-21,-30,-20,-16,,-25,-44,-58,,-17,-44,-56,-63,,-18,-16,-24,-11,-20,-57,,-22,-31,-64,-48,-22,-39,,-29,-26,-25,-31,-52,2,-24,-12,-50,-39,-20,,-24,-54,-47,,-28,-18,-60,-23,-21,-29,-60,-26,-31,,1,7,-2,,0,-5,-27,,-41,-10,,-22,-4,-13,-30,-22,,-20,-17,-18,-14,-19,-20,-23,-12,,-12,-27,-10,-29,-27,-16,-22,-17,-8,-6,-24,-11,-20,-15,-8,-22,-22,-44,-25,-10,-27,-34,-26,-31,-27,-29,-1,-22,-16,-24,,-32,-19,-25,-36,,-30,,,-21,,-11,,-8,,-15,,-35,0,-5,-15,-27,,-22,-33,-28,-28,,-27,,-27,-41,-22,-31,,-20,-20,,-24,,-23,-42,,-30,-48,-29,-25,-53,,-58,-38,-21,-30,,-33,-33,-43,-54,-44,-66,-28,,-52,-25,-34,-56,-26,-30,-28,-36,-35,-21,-36,-49,-13,-16,-46,-22,-41,-49,-46,-66,-35,-17,-24,-22,-51,-52,-38,-55,-30,,,-42,,-61,-30,-23,,-63,-39,-12,-17,-27,-21,-53,-35,-20,-36,-24,-10,-21,-35,-32,-11,-19,-29,-25,-31,-22,-4,-31,-21,-3,-9,-18,-19,-33,-37,-52,-19,-39,-33,-46,-21,-43,-24,,,,-10,-18,,,-10,-22,-20,,-20,-30,-42,,,4,-39,05/08/2021 06:16:34 +1000
2020-04-29,-34,-45,-38,-32,-20,-34,-24,-47,-23,,-33,,-50,-43,,-29,-31,-40,-21,-25,-39,-53,-28,-32,-51,-55,-23,-61,-20,-27,,,-63,,-39,-15,-22,-31,-20,-17,,-26,-42,-57,,-14,-45,-57,-63,,-23,-19,-24,-13,-23,-60,-15,-16,-31,-65,-47,-21,-40,,-30,-24,-23,-33,-52,-10,-26,-20,-51,-40,-21,,-34,-54,-47,,-28,-18,-60,-22,-21,-29,-58,-26,-42,,2,4,0,,-1,-4,-29,,-42,-13,,-25,-13,-9,-31,-25,,-21,-18,-15,-8,-19,-23,-25,-12,,-12,-29,-15,-32,-27,-15,-22,-17,-13,-13,-28,-9,-21,-16,-9,-26,-23,-44,-25,-20,-27,-38,-28,-31,-29,-30,-5,-24,-15,-25,,-32,-19,-25,-35,,-32,,,-22,,-11,,-16,,-8,,-34,-7,-11,-20,-28,,-24,-38,-33,-27,,-27,,-27,-41,-21,-30,,-22,-18,,-30,,-25,-42,,-32,-47,-35,-26,-53,,-59,-38,-23,-30,,-33,-32,-43,-53,-43,-67,-25,,-52,-23,-32,-55,-26,-30,-27,-35,-37,-26,-43,-47,-27,-24,-44,-24,-40,-50,-46,-68,-34,-25,-25,-26,-51,-51,-36,-54,-35,,,-38,,-60,-32,-23,,-63,-44,-22,-21,-25,-22,-52,-35,-24,-34,-21,-4,-20,-33,-29,-5,-15,-28,-24,-30,-19,-2,-27,-18,-7,-1,-17,-16,-29,-39,-48,-16,-35,-31,-43,-18,-45,-22,,,,-12,-15,,,1,-14,-18,,-10,-30,-36,,,6,-39,05/08/2021 06:16:34 +1000
2020-04-30,-34,-45,-39,-31,-19,-34,-23,-48,-23,,-34,,-52,-44,,-29,-32,-40,-22,-24,-38,-52,-29,-33,-51,-56,-23,-60,-19,-25,,,-64,,-40,-15,-21,-33,-19,-16,,-26,-43,-58,,-15,-45,-57,-64,,-18,-18,-26,-15,-21,-60,-19,,-34,-66,-48,-25,-39,,-31,-25,-24,-33,-52,-13,-26,-18,-51,-39,-20,,-28,-54,-47,,-29,-19,-61,-24,-23,-31,-61,-28,-38,,-1,3,-4,,-1,-6,-29,,-42,-14,,-27,-14,-10,-32,-25,,-22,-17,-18,-9,-19,-25,-24,-14,,-19,-28,-11,-33,-29,-19,-24,-23,-13,-15,-29,-13,-22,-17,-10,-22,-23,-41,-25,-22,-28,-35,-27,-34,-28,-32,-11,-25,-17,-27,,-32,-20,-24,-33,,-33,,,-22,,-8,,-14,,-10,,-34,-13,-12,-19,-26,,-21,-35,-28,-24,,-25,,-29,-44,-23,-30,,-19,-20,,-29,,-24,-42,,-32,-47,-34,-24,-55,,-58,-38,-23,-31,,-32,-34,-41,-52,-43,-66,-28,,-51,-25,-33,-54,-21,-28,-27,-35,-36,-24,-39,-47,-20,-19,-44,-20,-39,-50,-45,-66,-35,-25,-26,-28,-51,-50,-33,-54,-34,,,-40,,-60,-30,-30,,-62,-46,-24,-22,-28,-23,-53,-36,-22,-35,-22,-4,-19,-32,-30,-11,-17,-26,-23,-29,-20,-4,-26,-18,-4,0,-23,-16,-29,-33,-48,-18,-35,-31,-41,-19,-44,-22,,,,-4,-12,,,0,-16,-19,,-17,-30,-38,,,1,-41,05/08/2021 06:16:34 +1000
2020-05-01,-31,-41,-35,-24,-18,-30,-19,-42,-18,,-28,,-46,-38,,-25,-28,-35,-20,-20,-35,-48,-24,-27,-48,-52,-22,-57,-15,-20,,,-59,,-35,-15,-16,-27,-17,-12,,-21,-41,-54,,-20,-40,-52,-58,,-14,-10,-23,-19,-18,-51,,,-29,-62,-43,-19,-27,,-27,-21,-22,-23,-47,-9,-19,-11,-48,-35,-19,,-25,-50,-43,,-27,-14,-55,-18,-17,-26,-58,-23,-27,,0,9,-1,,-1,-9,-25,,-39,-12,,-20,-2,-6,-28,-19,,-16,-9,-10,-10,-12,-14,-21,-5,,-10,-25,-6,-26,-24,-11,-18,-12,-9,-5,-23,-9,-16,-11,-5,-17,-20,-40,-21,-16,-23,-30,-26,-26,-26,-28,-5,-20,-16,-22,,-24,-18,-18,-33,,-28,,,-16,,-8,,-7,,-9,,-32,-4,-7,-18,-25,,-17,-27,-18,-25,,-26,,-28,-39,-21,-26,,-18,-22,,-30,,-21,-41,,-32,-45,-34,-27,-52,,-56,-37,-24,-32,,-33,-32,-41,-50,-42,-65,-30,,-50,-20,-33,-54,-20,-28,-28,-36,-36,-25,,-45,-15,-23,-44,-21,-37,-46,-44,-65,-32,-16,-24,-28,-49,-49,-34,-53,,,,-37,,-58,-32,-29,,-62,-45,-23,-21,-26,-20,-50,-34,-21,-33,-19,0,-17,-29,-27,-6,-13,-24,-21,-25,-16,-3,-22,-16,-2,6,-16,-13,-24,-25,-47,-13,-33,-29,-35,-15,-42,-18,,,,-5,,,,6,-11,-10,,-10,-25,-29,,,3,-39,05/08/2021 06:16:34 +1000
2020-05-02,-27,-25,-28,,-30,-25,-22,-28,,,-36,,-39,-49,,-18,-22,-30,-21,-31,-22,-26,-27,-24,-23,-30,-32,-34,-25,-33,,,-41,,-28,-26,-32,-27,,,,-27,-32,-31,,,-33,-27,,,-33,,-26,,-28,,,,-28,-24,-28,-37,,,-22,-30,-32,-22,-28,,-25,,-33,-21,-30,,,-25,-19,,-35,-26,-33,-34,-16,-26,,-24,,,-19,-24,-28,,,-31,-25,,-26,-19,,-30,,,-33,-19,,-28,-14,-21,,-20,-25,-22,-17,,,-23,,-37,-23,-16,-27,,,-13,-30,,-24,-22,,-32,-24,,,,-18,-21,-23,,-25,-26,-21,-24,-23,-22,,,-18,-22,,,-24,,,-31,,,,,,,,-28,,,,-32,,,,,-28,,,,-37,-40,,-41,,-32,,,,,,-32,,-29,-31,-44,-36,-36,,-32,-31,-32,-31,,-28,-26,-33,-34,-27,-40,,,-31,-36,-30,-31,,,-30,-30,-35,-36,,-28,,,-32,-29,-38,-29,-32,-47,-25,-34,-31,-47,-32,-33,,-38,,,,-31,,-38,-38,,,-39,,,,-34,-34,-32,-28,-31,-29,-20,-16,-17,-26,-25,-16,-30,-24,-19,-32,-23,-18,-25,-22,-1,-4,-16,-19,-25,,-33,-18,-27,-24,,-19,-25,-20,,,,,,,,,,,,-16,,,,,,-34,05/08/2021 06:16:34 +1000
2020-05-03,-29,-27,-30,,,-28,-25,-30,,,-36,,-42,-56,,-27,-24,-34,-27,-33,-23,-32,-27,-28,-32,-33,-33,-35,-33,-37,,,-39,,-33,-24,-42,-32,,,,-24,-36,-34,,,-38,-32,,,-32,,-28,,-30,,,,-30,-31,-30,-32,,,-25,-35,-40,,-32,,-21,,-34,-22,-27,,,-33,-28,,-35,-31,-35,-38,,-29,,-25,,,-21,,-28,,,-26,-27,,-28,-19,,-31,,,-35,-20,,-26,-13,-26,,,,-21,-15,,,-25,,-36,-22,-20,,,,,-31,,-23,-19,,-40,-24,,,,-18,,-25,,-25,-24,,-22,-18,-25,,,-15,-21,,,-28,,,,,,,,,,,,,,,-28,,,,,-27,,,,-28,-38,,,,-29,,,,,,-34,,-33,-29,-43,-28,-30,,-36,-35,,-32,,-30,-28,-35,-37,-29,-36,,,-33,-37,-30,-32,,,-27,-36,-35,-28,,-29,,,-32,-25,,-35,-35,-48,-26,-24,-28,,-37,-30,,-34,,,,-33,,-41,-38,,,-38,,,,,-29,-37,-30,-27,-27,-21,,-22,-29,-24,,-34,-29,-24,,-25,-15,-25,-15,,,-21,-20,-30,,,-21,-36,-25,,-20,-29,-19,,,,,,,,,,,,,,,,,,-31,05/08/2021 06:16:34 +1000
