,AUS,Australian Capital Territory,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,New South Wales,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Northern Territory,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,Queensland,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,South Australia,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Tasmania,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Victoria,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,Western Australia,last_updated
2020-05-24,-23,55,-24,,-11,1,-23,-38,-35,-48,87,,,-55,,20,8,2,-57,10,-2,2,-43,3,-40,-3,-42,15,-33,-26,,,-60,,-17,,-42,7,,,,44,21,-15,,-52,-23,22,,,-22,,-32,,-66,-39,,-36,-20,-33,-34,,,,20,-40,-75,,-34,-30,-6,-16,9,-22,-37,,-7,16,30,,-36,-8,-47,,,-11,-51,-35,,,26,,51,,,,1,,17,-16,,3,-29,,-14,41,-52,-20,-10,-27,2,-28,,28,21,,-32,0,,-33,6,-10,27,35,,2,4,-32,-31,-13,,-53,-18,-42,10,-7,3,18,-8,-50,7,31,-58,-4,-4,-41,,,1,7,,-48,-5,,,,,,,,,,,,,-35,,-60,,,,-30,-50,-51,,,,-57,-69,-58,,-37,,-81,,,-38,-32,,-39,40,-61,16,-7,,35,-14,-52,-44,,-22,-39,-5,-6,-32,-21,-66,-86,14,-31,-6,-12,-54,,-17,-36,-35,-15,,-15,,,-22,,5,15,-41,-55,-54,-39,,-56,-2,4,,-9,,-74,,-13,-76,-49,-34,-61,,-17,-59,,,-77,-40,-15,-35,,9,-63,-52,-46,-56,-61,-67,-81,-50,-80,-70,-38,-65,-70,-48,,-1,-53,-73,-66,,-83,-71,-66,-63,,-57,-70,-58,13,-72,,,,5,-68,,-47,,,-62,,-71,,-68,,-63,05/08/2021 06:16:00 +1000
2020-05-25,-30,-9,-45,,-2,-26,-22,-51,-41,-45,-30,,-57,-51,,-27,-9,-26,-60,,-28,-36,-61,-25,-40,-45,-51,-31,-32,-36,,,-70,,-38,,-41,-19,,,,-34,-32,-41,,-60,-36,-23,-43,,-28,,-47,,-70,-58,,-45,-55,-52,-52,,,,-28,-44,-77,,-55,-41,-32,,-39,-41,-32,,-52,-30,-15,,-34,-23,-74,-40,,-37,-61,-61,,,9,,40,,,,-14,,-10,-15,,-4,-18,,-23,-2,-62,-28,-11,-23,4,-19,,-9,25,,-38,3,,-38,2,,-13,,,,7,-27,-15,-6,,-59,-21,-23,-7,-42,,,-1,-40,17,7,-38,-13,-3,-26,,,-12,-2,,-57,,,,,,,,,,,,-23,,,,-61,,,,-46,-59,,,,,-53,-59,-62,,-16,,,,,-50,-2,,-11,61,-65,,39,,63,32,-55,-26,,11,-15,23,25,9,17,-73,-86,55,-31,13,1,-43,,-28,-29,-5,,,61,,,30,,,68,-33,-51,-9,-28,,-54,62,33,,10,,-69,,,-70,24,-10,-74,,5,-62,,,-70,-45,-9,10,,55,-51,-57,-55,-50,-43,-59,-70,-48,-75,-49,-39,,-56,-33,,-2,,-53,-56,-61,-71,-42,-47,-47,,-45,-59,-36,7,-69,,,,2,,,,,,,,-55,,-45,,-48,05/08/2021 06:16:00 +1000
2020-05-26,-27,-8,-41,,-8,-36,-3,-45,-40,-43,-49,,,-42,,-31,-14,-20,-50,,-29,-30,-50,-27,-30,-32,-45,-6,-30,-44,,,-59,,-37,,-42,-33,,,,-23,-20,-22,,-61,-20,-25,-35,,-15,,-45,,-70,-50,,-51,-35,-40,-50,,,,-17,-59,-63,,-33,-37,-44,,-36,-49,-20,,-60,-16,-12,,-24,-26,-64,-33,,-48,-44,-49,,,1,,27,,,,-4,,6,-25,,0,,,-18,15,-60,-22,-4,-24,10,,,-8,23,,-32,19,,-35,22,,-10,,,,11,-26,-7,-6,,-52,-27,-32,-15,-30,,,-9,-48,-2,11,-47,-30,-8,-29,,,-2,12,,-48,,,,,,,,,,,,-10,,,,-56,,,,-47,-37,,,,,-48,-51,-41,,-15,,,,,-55,-18,,-16,33,-62,,21,,30,3,-56,-32,,-1,-12,13,23,-1,0,-69,-81,21,-28,6,-9,-52,,-21,-19,-27,-25,,17,,,1,,,35,-40,-46,8,-24,,-53,30,26,,-3,,-67,,12,,-4,-24,-61,,1,-60,,,-71,-44,-15,-9,,4,-29,-51,-19,-9,-12,-37,-66,-5,-57,-34,-7,,-31,,,-8,,-36,-21,,-57,-20,-6,-13,,-26,-22,-7,9,-66,,,,-6,,,,,,,,-24,,-43,,4,05/08/2021 06:16:00 +1000
2020-05-27,-21,1,-20,,-28,-10,-13,-15,-26,-43,-19,,,-57,,-13,-4,0,-29,-20,-10,17,-24,-9,-4,11,-26,23,-34,-38,,,-50,,-16,,-33,-6,,,,-14,25,2,,-60,16,6,,,-13,,-16,,-56,-17,,-48,-14,-29,-11,,,,10,-37,-62,,-1,,-3,,-24,-17,-15,,-41,19,15,,-24,-36,-35,-14,,-4,-10,-28,,,2,,25,,,,-7,,-1,-16,,1,-8,,-24,10,-56,-26,-4,-15,6,,,-6,39,,-35,4,,-40,22,,-2,,,,-9,-24,-5,-7,,-48,-23,-38,-17,-33,,,-2,-39,2,11,-42,-29,-30,-16,,,-7,-4,,-61,,,,,,,,,,,,-17,,,,-54,,,,-45,-44,,,,,-47,-53,-46,,-11,,,,,,-27,,-18,36,-70,,-3,,25,-5,-50,-39,,-9,-31,4,6,-5,-13,-66,-82,11,-27,7,-12,-47,,-22,-35,-16,-22,,-10,,,-7,,,13,-42,-60,-17,-15,,-58,15,3,,-15,,-67,,-4,-63,-25,-38,-66,,-9,-56,,,-52,-44,-25,-18,,-12,-33,-32,-25,-24,-16,-43,-72,-12,-54,-40,-21,,-33,-3,,-10,,-43,-26,-15,-58,-27,-15,-23,,-23,-25,-21,0,-68,,,,-11,-59,,,,,,,-22,,-64,,-16,05/08/2021 06:16:00 +1000
2020-05-28,-14,12,-8,,-19,21,14,-12,-27,-29,-10,,,-44,,2,27,22,-23,-13,12,40,-2,6,42,21,-25,54,-25,-28,,,-37,,0,,-27,31,,,,,50,35,,-52,,43,,,-17,,-10,,-45,-14,,-41,0,-5,0,,,,41,-21,-48,,16,,0,,17,4,8,,-29,49,40,,-21,-25,-16,,,-2,-2,-1,,,5,,20,,,,-5,,-1,26,,-2,-25,,-17,7,-45,0,12,-16,2,,,-5,18,,-33,20,,-38,26,,-6,,,,2,-26,-5,-12,,-59,-13,-29,-8,-6,,,1,-31,29,15,-37,-13,-14,-9,,,3,10,,-45,,,,,,,,,,,,-20,,,,-47,,,,-44,-31,,,,,-42,,-41,,1,,,,,,-22,,-21,48,-55,,-12,,39,16,-54,-26,,6,-3,11,29,4,8,-66,-79,39,-28,17,0,-39,,-22,-28,-24,-26,,-4,,,-12,,,29,-41,-56,12,,,-51,30,29,,-1,,-65,,,,-32,-38,-64,,-12,-68,,,-63,-36,-17,4,,-12,-39,-39,-42,-27,-30,-51,-68,-25,-61,-54,-27,,-37,-12,,-6,,-37,-37,-15,-64,-26,-22,-40,,-34,-22,-20,1,-71,,,,-13,-56,,,,,,,-27,,-63,,-30,05/08/2021 06:16:00 +1000
2020-05-29,-25,22,-31,,-39,-16,2,-46,-25,-40,-9,,,-56,,7,7,-18,-50,-13,-2,1,-32,-9,-20,-8,-42,-2,-38,-31,,,-59,,-17,,-28,2,,,,-3,-2,-21,,-53,-7,-6,,,-20,,-22,,-59,-59,,-44,-31,-43,-42,,,,30,-28,-68,,-46,-45,-15,,-19,-48,-7,,-47,3,25,,-37,-24,-63,,,-26,-45,-25,,,13,,31,,,,-10,,-6,-24,,7,-20,,-24,10,-51,-29,5,-47,14,2,,-3,23,,-34,9,,-40,9,,-29,-12,,-23,-9,-38,-7,-13,,-54,-7,-6,,0,,,44,4,38,,-37,14,12,5,,,8,-1,,-45,,,,,,,,,,,,,,,,-54,,,,-39,-36,,,,,-45,-58,-49,,-15,,,,,-53,-19,,-7,97,-58,,21,,98,67,-50,-16,,34,-9,16,41,11,33,-63,-83,69,-14,50,25,-33,,-12,-9,-16,-27,,4,,,4,,,53,-17,-43,34,-16,,-59,60,71,,18,,-69,-35,31,-70,-10,-24,-58,,31,-58,,,-69,-41,14,18,,3,-51,-54,-43,-41,-46,-61,-70,-45,-69,-64,-41,,-56,-36,,7,,-57,-54,,-76,-48,-53,-51,,-47,-57,-36,17,-61,,,,8,-68,,,,,,,-53,,-61,,-53,05/08/2021 06:16:00 +1000
2020-05-30,-7,57,-4,,-42,57,11,1,-11,-31,171,,,-54,,20,24,54,-61,-7,42,98,-9,54,30,72,4,87,-41,-40,,,-22,,14,,-2,59,,,,77,103,50,,-51,82,82,,,-21,,1,,-38,-4,,-43,18,29,10,,,,48,-25,-41,,16,-55,-5,,33,19,-7,,-23,81,47,,-29,-12,-15,,,-14,6,2,,,36,,50,,,,2,,21,-25,,15,1,,-8,28,-35,-26,1,-40,15,7,,8,20,,-14,10,,-34,23,,23,37,,25,1,-24,28,-5,,-60,-39,-41,-16,-38,-20,-2,-27,-57,-16,-5,-42,-30,-29,-44,,,-21,-5,,-67,-41,,,-29,-60,,,,,-27,,-38,,-50,,-53,,,,-36,-9,-46,,-82,,-47,-45,-35,,-37,,,,,-37,-7,,-26,66,-54,,21,,69,43,-45,0,,17,-14,18,39,-4,27,-53,-82,40,-14,16,10,-53,,-18,-23,-39,-27,13,14,-55,,35,,24,52,-24,-39,-3,-20,-26,-53,37,46,,11,,-68,50,65,-75,-5,-35,-16,,22,-41,,,-56,-4,8,21,-11,52,-36,-3,-13,-12,-22,-48,-49,-22,-62,-61,-18,,-45,37,,13,-37,-49,-38,-31,-64,-48,-31,-47,,-34,-35,-28,31,-28,,,,18,-60,,9,-33,,,,-29,,-58,,-36,05/08/2021 06:16:00 +1000
2020-05-31,-7,51,7,,-8,36,-5,12,-5,-32,145,,,-53,,45,21,66,-49,-12,22,77,15,23,-15,38,-7,84,-21,-11,,,-39,,5,,-4,37,,,,78,66,41,,-36,38,80,,,-13,,-14,,-42,46,,-21,1,13,-3,,,,33,-19,-43,,9,,40,,53,29,-10,,17,98,81,,-43,-28,-16,,,33,8,-1,,,31,,46,,,,1,,11,-12,,9,-35,,-22,45,-43,-14,1,-14,20,-8,,17,28,,-17,5,,-27,15,,36,42,,,-2,-19,13,-6,,-52,-36,-57,-25,-17,-19,-12,-32,-67,-23,-4,-52,-32,-38,-56,,,-12,-24,,-58,-29,,,-40,,,,,,-32,,-34,,-50,,-62,,,,-57,-33,-53,-53,-86,,-45,-63,-42,,-51,-62,-76,,,-57,-25,,-38,68,-61,10,16,,57,25,-36,-34,,-21,-21,1,16,-5,-6,-63,-85,33,-15,12,5,-59,,-12,-31,-28,-6,,4,,,-9,-17,-8,30,-33,-51,-21,-27,,-52,11,25,,12,,-67,,5,-81,-37,-35,-71,,-1,-51,,,-68,-47,-3,4,,-10,-28,16,-4,-40,-28,-20,-12,-24,-64,-47,-19,,-46,65,,7,-36,-25,-41,-48,-62,-51,-41,-43,,-17,-46,-27,32,15,,,,11,-53,,18,,,,,-30,,-62,,-42,05/08/2021 06:16:00 +1000
2020-06-01,-24,-9,-18,,-24,0,-25,-3,-20,-43,-16,,,-55,,-14,-8,12,-48,-48,2,8,-23,-8,1,-3,-23,37,-33,-40,,,-43,,-16,,17,4,,,,-19,33,7,,-63,6,26,,,-24,,-24,,-59,2,,-47,-17,-11,-6,,,,-2,-44,-53,,12,-39,-6,,2,1,-30,,-38,18,31,,-38,-53,-24,,,-14,-4,-24,,,5,,35,,,,-17,,-11,-25,,-5,-13,,-29,5,-67,-32,2,-25,8,-16,,-13,25,,-30,2,,-47,-5,,-23,,,,-7,-32,-11,-10,,-51,-38,-34,-42,-63,,,-27,-62,-11,-12,-53,-36,-15,-46,,,-21,-24,,-74,,,,,,,,,,,,-32,,,,-64,,,,-55,-46,,,-85,,-42,-69,-63,,-33,,,,,-61,-56,,-47,-45,-84,-57,-60,,-50,-42,-62,-65,,-54,-57,-30,-38,-48,-63,-84,,-49,-16,-39,-65,-67,,-48,-68,-60,-60,,-39,,,-50,,,-33,-76,-76,-47,-37,,,-41,-56,,-57,,,,-50,,-58,-66,-78,,-50,-83,,,,-43,-68,-56,,-47,14,-1,64,39,36,-7,-21,51,-25,3,42,,11,,,-2,,5,18,,-23,-10,90,21,,77,33,38,17,-1,,,,8,-52,,,,,,,30,,-13,,9,05/08/2021 06:16:00 +1000
2020-06-02,-33,-13,-39,,-29,-20,-29,-49,-22,,-32,,,-48,,-28,-17,-27,-42,-15,-12,-28,-48,-16,-26,-25,-28,-8,-37,-33,,,-60,,-26,,-18,-16,,,,-22,2,-28,,-48,-14,-12,,,-15,,-39,,-57,-57,,-42,-48,-42,-55,,,,-3,-42,-64,,-44,-43,-41,,-37,-52,-34,,-54,2,5,,-28,-44,-70,,,-42,-53,-52,,,3,,26,,,,-11,,-6,-25,,0,,,-24,0,-61,-19,1,-6,14,,,-9,23,,-31,-2,,-41,2,,-16,,,,-1,-23,-25,-6,,-42,-36,-33,-44,-39,,,-21,-59,-16,-2,-54,-39,-7,-39,,,-12,-24,,-66,-38,,,,,,,,,,,-31,,,,-56,,,,-41,-39,,,,,-49,-59,-49,,-15,,,,,-47,-40,,-42,-2,-77,-45,-30,,-11,-23,-40,-59,,-36,-33,-13,-9,-23,-25,-76,,-8,-29,-16,-22,-59,,-25,-44,-46,-29,,-18,,,-31,-33,,-7,-61,-60,-4,-29,,-52,-20,-5,,-28,,-78,,-25,-67,-39,-58,-71,,-18,-68,,,-76,-37,-40,-40,,-46,-21,-40,-13,7,-13,-35,-57,4,-43,-31,1,,-26,,,-5,,-34,-11,,-51,-8,13,-8,,-10,1,-10,6,-44,,,,0,-60,,,,,,,-17,,-53,,4,05/08/2021 06:16:00 +1000
2020-06-03,-20,5,-19,,-24,-2,-18,-22,-32,-28,-21,,,-45,,-14,-9,9,-30,-7,-2,9,-27,-7,-2,21,-18,39,-20,-33,,,-50,,-9,,-25,-3,,,,-10,42,-3,,-47,12,21,,,-1,,-25,,-48,-19,,-41,-14,-25,-13,,,,4,-32,-56,,-1,,-15,,-22,-16,-10,,-47,30,16,,-29,-37,-36,,,-17,-14,-27,,,3,,24,,,,-8,,-3,-17,,-5,-7,,-23,10,-59,-21,6,-10,9,-5,,-5,33,,-20,2,,-36,15,,-10,,,,-13,-28,-17,-9,,-48,-20,-32,-17,-38,,,3,-37,-1,20,-24,-21,-20,-15,,,-4,7,,-63,,,,,,,,,,,,-37,,,,-55,,,,-33,-54,,,,,-56,-58,-59,,-15,,,,,,-33,,-24,25,-69,,-23,,12,-13,,-48,,-22,-34,-7,2,-17,-22,-57,-80,-2,-24,1,-18,-41,,-25,-41,-28,-29,,-14,,,-17,-33,,8,-48,-64,-13,-21,,-49,-5,-4,,-19,,-63,,-12,-49,-38,-48,-68,,-11,-65,,,-59,-35,-26,-27,,-25,-16,-34,-8,1,-1,-32,-56,14,-37,-20,1,,-13,15,,1,,-27,-5,,-47,-1,20,8,,-10,2,5,-5,-49,,,,0,-57,,,,,,,-4,,-37,,11,05/08/2021 06:16:00 +1000
2020-06-04,-13,-1,-16,,-47,14,17,-25,-13,-32,-9,,,-53,,-4,17,8,-22,-10,14,32,-20,2,34,22,-12,40,-19,-41,,,-45,,-8,,-7,22,,,,,25,9,,-35,,34,,,-8,,-15,,-41,-36,,-47,-16,-27,-21,,,,46,-36,-59,,-10,,-10,,-4,-18,1,,-23,42,51,,-38,-26,-45,,,-11,-22,-20,,,7,,16,,,,-11,,-8,-5,,-7,-20,,-25,10,-56,-19,3,-12,1,,,-7,15,,-18,12,,-37,6,,-6,,,,-8,-21,-4,-12,,-56,-9,-27,2,-8,,,-1,-23,8,5,-22,-1,-4,1,,,6,22,,-45,,,,,,,,,,,,-27,,,,-46,,,,-35,-27,,,,,-36,,-39,,-6,,,,,,-15,,-5,46,-42,,2,,53,29,-37,-22,,8,0,9,49,8,10,-47,-77,49,-14,12,4,-20,,-20,-21,-13,-22,,0,,,-6,,,32,-38,-55,31,,,,43,40,,14,,-59,,,-43,-32,-34,-62,,1,-54,,,-52,-22,-9,14,,1,-17,-22,0,-2,9,-46,-63,11,-34,-24,3,,-11,11,,6,,-21,-12,10,-46,-2,20,-12,,-13,2,7,-3,-42,,,,-1,-49,,,,,,,9,,-38,,-3,05/08/2021 06:16:00 +1000
2020-06-05,-13,18,-9,,-36,0,28,-18,13,-20,15,,,-42,,16,13,19,-14,-13,4,36,0,3,5,16,22,44,-11,-20,,,-42,,-3,,22,15,,,,0,42,14,,-9,34,26,,,-12,,-20,,-19,-31,,-23,-12,-20,-13,,,,27,-14,-34,,-19,-32,2,,24,-19,19,,-17,21,43,,-34,-19,-43,,,-14,-23,-12,,,26,,37,,,,-12,,-7,-25,,-9,-36,,-22,20,-68,-32,22,-38,1,-18,,-8,-13,,-22,9,,-45,2,,-14,0,,,-18,-39,-3,-19,,-60,-10,-15,15,3,,,15,-18,32,42,-33,-5,15,-5,,,0,2,,-33,,,,,,,,,,,,,,,,-57,-76,,,-42,-55,,,-78,,-65,-62,-60,,-11,,,,,-39,-18,,-10,69,-50,,4,,78,71,-13,-26,,17,-11,16,37,-7,23,-49,-77,72,35,26,22,-17,,-8,-13,-20,-21,,-7,,,-4,,,45,-30,-46,44,-2,,,51,61,,17,,-64,,8,-43,-23,-36,-50,,13,-50,,,-68,13,15,23,,-14,-16,-29,-15,5,3,-32,-56,13,-32,-25,5,,-12,31,,18,,-26,1,,-55,2,33,16,,-9,9,1,5,-45,,,,18,-63,,,,,,,10,,-14,,6,05/08/2021 06:16:00 +1000
2020-06-06,2,52,11,,-5,46,56,-6,86,27,248,,,-27,,18,20,49,14,-19,49,89,13,44,30,64,131,66,20,-13,,,-26,,6,,86,57,,,,75,66,28,,5,64,72,,,16,,0,,45,4,,7,59,23,12,,,,40,6,32,,3,-9,13,,36,23,20,,44,102,54,,-24,4,-27,,,-2,-2,31,,,51,,45,,,,6,,25,-14,,-2,-36,,-5,29,-46,-17,13,-21,16,12,,9,18,,-14,14,,-21,21,,46,33,,,10,-31,36,6,,-59,-4,72,19,17,2,15,-13,-43,2,9,-35,-6,-27,-30,,,-19,-12,,-15,-21,,,-4,,,,,,,,-31,,,,-41,-59,,,-27,-27,,,-51,,-38,-39,-30,,-24,,,,,-36,-22,,-24,4,-41,,-9,,4,-6,-2,-41,,-28,-33,-8,-7,-32,-31,-15,-68,-5,96,-24,-29,-31,,-13,-41,-69,-38,,-29,,,-17,-10,-6,-8,-45,-40,-20,15,-26,28,-17,0,,-26,,-51,91,10,-14,-37,-56,-15,,-8,-48,,,-52,56,-24,-17,,-10,-14,-26,21,21,17,-35,-46,17,-41,-38,16,,-13,63,,28,-8,-34,-1,,-46,-13,31,-12,,3,0,7,14,-37,,,,22,-41,,,,,,,-1,,-51,,2,05/08/2021 06:16:00 +1000
2020-06-07,1,39,9,,-4,-3,77,-37,105,23,289,,,-37,,19,-9,0,108,9,0,28,32,15,-40,-4,102,25,35,15,,,-56,,-17,,112,7,,,,,10,-17,,43,-26,49,,,10,,-2,,42,-1,,10,4,-29,-21,,,,24,20,29,,-39,,33,,19,-18,35,,86,80,51,,-36,1,-54,,,35,-37,37,,,64,,63,,,,3,,12,4,,-6,-29,,-19,45,-48,-9,11,17,8,-16,,18,-21,,-18,13,,-22,9,,57,58,,,7,-37,8,-21,,-58,3,-38,21,67,2,12,-13,-52,9,15,-7,1,-18,-45,,,-3,-5,,43,-22,,,,,,,,,,,,,,,-38,-35,,,-25,-30,-36,,-39,,-43,-38,-25,,-40,,-64,,,-18,-14,,-23,24,13,,-10,,9,-16,,-2,,-22,-42,-2,-18,-35,-38,24,-24,4,139,-1,-13,7,,16,-39,-24,,,-28,,,-25,,29,12,-33,-63,-50,19,,54,-11,-18,,-21,,0,,-6,17,-51,-6,43,,-19,-4,,,-42,78,-17,-23,,23,-22,-4,22,2,7,-32,-44,8,-54,-31,-3,,-39,75,,20,-9,-38,-20,-7,-50,-32,-8,-19,,12,-14,-26,5,-40,,,,24,-49,,44,-35,,,,-19,,-61,,-14,05/08/2021 06:16:00 +1000
2020-06-08,17,71,31,,-6,25,,30,64,,264,,,-45,,59,24,36,70,,39,105,24,18,79,25,76,59,-13,-14,,,-46,,17,,71,51,,,,,43,26,,3,,95,,,-11,,-2,,-22,127,,-10,-2,12,72,,,,56,-11,-28,,58,-31,92,,38,108,23,,116,128,115,,-32,-8,5,,,76,60,53,,,73,,109,,,,-17,,-11,-8,,-10,-28,,-31,0,-64,-20,11,1,12,-18,,-12,30,,-31,-2,,-35,-10,,-5,,,,-3,-38,-5,-11,,-53,33,-11,,61,,,42,26,,66,-33,64,4,30,,,3,57,,53,,,,,,,,,,,,-5,,,,-37,-61,,,-25,-13,,,-57,,-23,-27,-25,,-34,,,,,,56,,4,88,20,,132,,93,105,,62,,76,9,57,45,47,20,-10,-46,78,,36,9,-29,,11,-15,64,,,149,,,92,,,189,-24,-46,21,,,,109,64,,14,,-15,,,2,76,83,17,,15,17,,,-49,,3,65,,271,-16,-32,7,1,17,-42,-55,24,-37,-23,13,,-21,,,13,,-26,-8,,-37,-8,16,0,,2,-3,-2,-6,-52,,,,17,-63,,,,,,,-8,,-54,,11,05/08/2021 06:16:00 +1000
2020-06-09,-24,-18,-30,,-39,1,1,-33,-10,,-24,,,-57,,-5,-7,4,-33,-17,-8,-6,-50,-9,-11,-11,-12,15,-36,-49,,,-56,,-19,,-8,-8,,,,-14,16,-10,,-47,6,-4,,,-17,,-47,,-54,-40,,-48,-45,-38,-42,,,,-5,-50,-57,,-25,-35,-25,,-27,-31,-5,,-45,12,15,,-33,-33,-61,,,-25,-37,-49,,,2,,25,,,,-13,,-3,-22,,-32,-30,,-29,8,-70,-23,16,-15,5,,,-9,7,,-39,1,,-35,-3,,-3,,,,-5,-30,-11,-15,,-52,-27,-27,-24,-30,,,-20,-50,-6,6,-50,-30,3,-30,,,-2,-1,,-53,,,,,,,,,,,,-23,,,,-55,,,,-46,-40,,,-78,,-43,-52,-48,,-18,,,,,-59,-23,,-17,7,-58,,0,,9,1,-46,-38,,-11,-14,15,7,-4,-12,-57,-77,10,-2,3,-13,-37,,-24,-26,-25,-31,,-3,,,3,,,22,-46,-54,17,-9,,,11,17,,-18,,-67,,17,-60,-23,-37,-49,,0,-52,,,-58,-29,-21,-4,,-23,-9,-27,12,27,15,-32,-57,16,-36,-21,15,,-7,,,-1,,-23,4,,-38,5,25,11,,4,9,5,-9,-54,,,,3,-51,,,,,,,3,,-53,,26,05/08/2021 06:16:00 +1000
2020-06-10,-32,-6,-48,,-57,-49,-24,-60,-16,-58,-39,,-51,-69,,-30,-32,-49,-30,-27,-36,-40,-60,-36,-48,-47,-17,-43,-44,-61,,,-66,,-47,,-19,-49,,,,-39,-41,-53,,-55,-50,-47,-43,,-32,,-45,,-60,-65,,-64,-51,-60,-56,,,,-20,-51,-70,,-53,-51,-48,-20,-53,-56,-5,,-59,-28,-27,,-54,-36,-70,,,-48,-56,-64,,,5,,24,,,,-30,,-30,-22,,3,-19,,-57,-28,-48,-39,19,-18,5,-15,,-29,28,,-32,-24,,-58,-28,,-33,,,,-44,-35,-30,-15,,-46,-16,-31,1,-28,,,7,-31,2,17,-32,-12,-17,-12,,,-7,2,,-48,,,,,,,,,,,,-28,,,,-53,-79,,,-42,-48,,,-83,,-49,-58,-56,,-14,,,,,,-21,,-8,29,-61,,2,,25,16,-37,-39,,-2,-11,6,14,2,-14,-52,-78,21,-8,19,-10,-34,,-22,-29,-15,-30,,-3,,,-6,-19,,34,-36,-58,19,,,-33,23,16,,-8,,-54,,9,-42,-17,-32,-59,,-4,-51,,,-47,-30,-20,1,,-15,-19,-45,4,-5,7,-37,-64,10,-41,-18,7,,-21,19,,-5,,-35,-10,,-47,-20,4,-2,,-8,-6,-2,-10,-55,,,,-3,-46,,,,,,,-7,,-60,,-1,05/08/2021 06:16:00 +1000
